Comp	Date	Home Team	Away Team	Squad-Team	Player	Rating	Time On	Time Off	YC1	YC2	RC	YC Time	Substituted By	Time On+	Time Off+	YC Time+	
LGE	4/7/2001	Chico Rooks	Stanislaus United Cruisers	Chico Rooks	Martini, Mike	0	0	90	N	N	N	0		0	0	0	
LGE	4/7/2001	Chico Rooks	Stanislaus United Cruisers	Chico Rooks	Alvelais, Joe	0	0	90	Y	N	N	27		0	0	0	
LGE	4/7/2001	Chico Rooks	Stanislaus United Cruisers	Chico Rooks	Koven, John	0	0	90	Y	N	N	34		0	0	0	
LGE	4/7/2001	Chico Rooks	Stanislaus United Cruisers	Chico Rooks	Hurd, Joel	0	0	90	N	N	N	0		0	0	0	
LGE	4/7/2001	Chico Rooks	Stanislaus United Cruisers	Chico Rooks	Gore, Jay	0	0	90	N	N	N	0		0	0	0	
LGE	4/7/2001	Chico Rooks	Stanislaus United Cruisers	Chico Rooks	Murray, Craig	0	0	90	N	N	N	0		0	0	0	
LGE	4/7/2001	Chico Rooks	Stanislaus United Cruisers	Chico Rooks	Kaplan, Brandon	0	0	90	N	N	N	0		0	0	0	
LGE	4/7/2001	Chico Rooks	Stanislaus United Cruisers	Chico Rooks	Robertson, Calvin	0	0	90	N	N	N	0		0	0	0	
LGE	4/7/2001	Chico Rooks	Stanislaus United Cruisers	Chico Rooks	Campos, German	0	0	62	N	N	N	0		0	0	0	
LGE	4/7/2001	Chico Rooks	Stanislaus United Cruisers	Chico Rooks	Ternero, Felipe	0	0	90	N	N	N	0		0	0	0	
LGE	4/7/2001	Chico Rooks	Stanislaus United Cruisers	Chico Rooks	Henry-Frazer, Maxx	0	0	90	N	N	N	0		0	0	0	
LGE	4/7/2001	Chico Rooks	Stanislaus United Cruisers	Chico Rooks	Piceno, Ramiro	0	62	90	N	N	N	0		0	0	0	
LGE	4/7/2001	Chico Rooks	Stanislaus United Cruisers	Chico Rooks	Hearron, Brandon	0	0	0	N	N	N	0		0	0	0	
LGE	4/7/2001	Chico Rooks	Stanislaus United Cruisers	Chico Rooks	Barragan, Arturo	0	0	0	N	N	N	0		0	0	0	
LGE	4/7/2001	Chico Rooks	Stanislaus United Cruisers	Chico Rooks	Zametkin, Alex	0	0	0	N	N	N	0		0	0	0	
LGE	4/7/2001	Chico Rooks	Stanislaus United Cruisers	Stanislaus United Cruisers	Wozniak, JJ	0	0	90	N	N	N	0		0	0	0	
LGE	4/7/2001	Chico Rooks	Stanislaus United Cruisers	Stanislaus United Cruisers	Stuart, Joseph	0	0	90	N	N	N	0		0	0	0	
LGE	4/7/2001	Chico Rooks	Stanislaus United Cruisers	Stanislaus United Cruisers	Cox, Curt	0	0	90	N	N	N	0		0	0	0	
LGE	4/7/2001	Chico Rooks	Stanislaus United Cruisers	Stanislaus United Cruisers	Eastman, Gabe	0	0	90	N	N	N	0		0	0	0	
LGE	4/7/2001	Chico Rooks	Stanislaus United Cruisers	Stanislaus United Cruisers	DeAlba, Alejandro	0	0	90	N	N	N	0		0	0	0	
LGE	4/7/2001	Chico Rooks	Stanislaus United Cruisers	Stanislaus United Cruisers	Mack, Daniel	0	0	82	N	N	N	0		0	0	0	
LGE	4/7/2001	Chico Rooks	Stanislaus United Cruisers	Stanislaus United Cruisers	Gilmore, Chris	0	0	90	N	N	N	0		0	0	0	
LGE	4/7/2001	Chico Rooks	Stanislaus United Cruisers	Stanislaus United Cruisers	Pepe, Michael	0	0	90	N	N	N	0		0	0	0	
LGE	4/7/2001	Chico Rooks	Stanislaus United Cruisers	Stanislaus United Cruisers	Rosas, Juan	0	0	54	Y	N	N	39		0	0	0	
LGE	4/7/2001	Chico Rooks	Stanislaus United Cruisers	Stanislaus United Cruisers	Shumpri, Furui	0	0	54	N	N	N	0		0	0	0	
LGE	4/7/2001	Chico Rooks	Stanislaus United Cruisers	Stanislaus United Cruisers	Brasil, Manuel	0	0	90	N	N	N	0		0	0	0	
LGE	4/7/2001	Chico Rooks	Stanislaus United Cruisers	Stanislaus United Cruisers	Farfan, Erik	0	0	60	N	N	N	0		0	0	0	
LGE	4/7/2001	Chico Rooks	Stanislaus United Cruisers	Stanislaus United Cruisers	Uriz, Patrick	0	54	90	Y	N	N	60		0	0	0	
LGE	4/7/2001	Chico Rooks	Stanislaus United Cruisers	Stanislaus United Cruisers	Sousa, Joao	0	54	90	N	N	N	0		0	0	0	
LGE	4/7/2001	Chico Rooks	Stanislaus United Cruisers	Stanislaus United Cruisers	Martinez, Edy	0	60	90	N	N	N	0		0	0	0	
LGE	4/7/2001	Chico Rooks	Stanislaus United Cruisers	Stanislaus United Cruisers	Silveira, Luis	0	82	90	N	N	N	0		0	0	0	
LGE	4/14/2001	Chico Rooks	Utah Blitzz	Chico Rooks	Hearron, Brandon	0	0	90	N	N	N	0		0	0	0	
LGE	4/14/2001	Chico Rooks	Utah Blitzz	Chico Rooks	Alvelais, Joe	0	0	90	N	N	N	0		0	0	0	
LGE	4/14/2001	Chico Rooks	Utah Blitzz	Chico Rooks	Koven, John	0	0	34	Y	Y	Y	0		0	0	0	
LGE	4/14/2001	Chico Rooks	Utah Blitzz	Chico Rooks	Murray, Craig	0	0	90	Y	N	N	0		0	0	0	
LGE	4/14/2001	Chico Rooks	Utah Blitzz	Chico Rooks	Hurd, Joel	0	0	90	N	N	N	0		0	0	0	
LGE	4/14/2001	Chico Rooks	Utah Blitzz	Chico Rooks	Kaplan, Brandon	0	0	90	N	N	N	0		0	0	0	
LGE	4/14/2001	Chico Rooks	Utah Blitzz	Chico Rooks	Ternero, Felipe	0	0	82	N	N	N	0	Barragan, Arturo	0	0	0	
LGE	4/14/2001	Chico Rooks	Utah Blitzz	Chico Rooks	Gore, Jay	0	0	90	N	N	N	0		0	0	0	
LGE	4/14/2001	Chico Rooks	Utah Blitzz	Chico Rooks	Munoz, Joe	0	0	90	N	N	N	0		0	0	0	
LGE	4/14/2001	Chico Rooks	Utah Blitzz	Chico Rooks	Robertson, Calvin	0	0	90	N	N	N	0		0	0	0	
