Comp	Date	Home Team	Away Team	Squad-Team	Player	Rating	Time On	Time Off	YC1	YC2	RC	YC Time	Substituted By	Time On+	Time Off+	YC Time+	
LGE	4/5/2003	California Gold	San Diego Gauchos	California Gold	Torguson, Mark	0	0	90	N	N	N	0		0	0	0	
LGE	4/5/2003	California Gold	San Diego Gauchos	California Gold	Roxas, Jerrus	0	0	90	N	N	N	0		0	0	0	
LGE	4/5/2003	California Gold	San Diego Gauchos	California Gold	Low, Kenny	0	0	90	N	N	N	0		0	0	0	
LGE	4/5/2003	California Gold	San Diego Gauchos	California Gold	Melendez, Steven (Sean)	0	0	90	N	N	N	0		0	0	0	
LGE	4/5/2003	California Gold	San Diego Gauchos	California Gold	Supnet, Erick	0	0	90	N	N	N	0		0	0	0	
LGE	4/5/2003	California Gold	San Diego Gauchos	California Gold	Bielski, Mike	0	0	75	N	N	N	0		0	0	0	
LGE	4/5/2003	California Gold	San Diego Gauchos	California Gold	Lopez-Acosta, Miguel	0	0	90	N	N	N	0		0	0	0	
LGE	4/5/2003	California Gold	San Diego Gauchos	California Gold	Cairel, John	0	0	90	N	N	N	0		0	0	0	
LGE	4/5/2003	California Gold	San Diego Gauchos	California Gold	Bussard, Anthony	0	0	90	N	N	N	0		0	0	0	
LGE	4/5/2003	California Gold	San Diego Gauchos	California Gold	Alas, Arturo	0	0	90	N	N	N	0		0	0	0	
LGE	4/5/2003	California Gold	San Diego Gauchos	California Gold	Proud, Jeremy	0	0	0	N	N	N	0		0	0	0	
LGE	4/5/2003	California Gold	San Diego Gauchos	California Gold	Materazzi, Cristian	0	0	0	N	N	N	0		0	0	0	
LGE	4/5/2003	California Gold	San Diego Gauchos	California Gold	Rapier, Matthew	0	0	0	N	N	N	0		0	0	0	
LGE	4/5/2003	California Gold	San Diego Gauchos	California Gold	Castillo, Alex	0	0	0	N	N	N	0		0	0	0	
LGE	4/5/2003	California Gold	San Diego Gauchos	San Diego Gauchos	Hearron, Brandon (Boog)	0	0	90	N	N	N	0		0	0	0	
LGE	4/5/2003	California Gold	San Diego Gauchos	San Diego Gauchos	Nunez, Juan	0	0	90	N	N	N	0		0	0	0	
LGE	4/5/2003	California Gold	San Diego Gauchos	San Diego Gauchos	Medina, Guillermo	0	0	90	N	N	N	0		0	0	0	
LGE	4/5/2003	California Gold	San Diego Gauchos	San Diego Gauchos	Hammond, Dustin	0	0	90	N	N	N	0		0	0	0	
LGE	4/5/2003	California Gold	San Diego Gauchos	San Diego Gauchos	Medina, Miguel (Kiko)	0	0	90	N	N	N	0		0	0	0	
LGE	4/5/2003	California Gold	San Diego Gauchos	San Diego Gauchos	Munoz, Joseph (Joe)	0	0	90	N	N	N	0		0	0	0	
LGE	4/5/2003	California Gold	San Diego Gauchos	San Diego Gauchos	Dartt, Ralph	0	0	90	N	N	N	0		0	0	0	
LGE	4/5/2003	California Gold	San Diego Gauchos	San Diego Gauchos	Battaglia, Anthony	0	0	90	N	N	N	0		0	0	0	
LGE	4/5/2003	California Gold	San Diego Gauchos	San Diego Gauchos	Prindiville, Michael	0	0	90	N	N	N	0		0	0	0	
LGE	4/5/2003	California Gold	San Diego Gauchos	San Diego Gauchos	Monroe, Roby	0	0	90	N	N	N	0		0	0	0	
LGE	4/5/2003	California Gold	San Diego Gauchos	San Diego Gauchos	Sandoval, Fabian	0	0	90	N	N	N	0		0	0	0	
LGE	4/5/2003	California Gold	San Diego Gauchos	San Diego Gauchos	Larsen, Kristofer	0	0	0	N	N	N	0		0	0	0	
LGE	4/5/2003	California Gold	San Diego Gauchos	San Diego Gauchos	Obregon-Tellez, Adalberto	0	0	0	N	N	N	0		0	0	0	
LGE	4/5/2003	California Gold	San Diego Gauchos	San Diego Gauchos	Manzo-Sanz, Salvador	0	0	0	N	N	N	0		0	0	0	
LGE	4/5/2003	California Gold	San Diego Gauchos	San Diego Gauchos	Tedesco, Joseph	0	0	0	N	N	N	0		0	0	0	
LGE	4/5/2003	California Gold	San Diego Gauchos	San Diego Gauchos	Lizardo-Talamantes, Omar	0	0	0	N	N	N	0		0	0	0	
LGE	4/11/2003	California Gold	Utah Blitzz	California Gold	Torguson, Mark	0	0	110	N	N	N	0		0	0	0	
LGE	4/11/2003	California Gold	Utah Blitzz	California Gold	Low, Kupono	0	0	110	N	N	N	0		0	0	0	
LGE	4/11/2003	California Gold	Utah Blitzz	California Gold	Roxas, Jerrus	0	0	110	N	N	N	0		0	0	0	
LGE	4/11/2003	California Gold	Utah Blitzz	California Gold	Low, Kenny	0	0	110	N	N	N	0		0	0	0	
