Date	Home-Team	Away-Team	For	Against	Attendance	Competition	Comp	Comments	Referee	Awarded	Round	Period	
6/22/2001	Milwaukee Rampage	San Diego Flash	4	3	2,312	League Game	LGE			As Scored	0	0	
6/22/2001	Minnesota Thunder	El Paso Patriots	2	1	2,402	League Game	LGE			As Scored	0	0	
6/22/2001	Northern Virginia Royals	Wilmington Hammerheads	1	5	225	League Game	LGE			As Scored	0	0	
6/22/2001	Okanagan Challenge	Spokane Shadow	2	3	353	League Game	LGE	Krestian, Quinn, Moore 1A		As Scored	0	0	
6/22/2001	Orange County Blue Star	San Fernando Valley Heroes	0	0	0	League Game	LGE			As Scored	0	0	
6/22/2001	Pittsburgh Riverhounds	Toronto Lynx	2	0	2,313	League Game	LGE			As Scored	0	0	
6/22/2001	Rochester Rhinos	Montreal Impact	0	0	50	League Game	LGE	11475		As Scored	0	0	
6/22/2001	Seattle Sounders Select	Cascade Surge	2	0	50	League Game	LGE	Kingsley, Somoza 1A		As Scored	0	0	
6/22/2001	Thunder Bay Chill	Des Moines Menace	1	4	880	League Game	LGE	Modersohn, Scheer 1A		As Scored	0	0	
6/22/2001	Twin Cities Phoenix	Chicago Eagles Select	0	0	0	League Game	LGE			As Scored	0	0	
6/22/2001	Vermont Voltage	Jersey Falcons	0	0	0	League Game	LGE			As Scored	0	0	
6/23/2001	Atlanta Silverbacks	Charleston Battery	0	1	3,113	League Game	LGE			As Scored	0	0	
6/23/2001	Brooklyn Knights	North Jersey Imperials	0	0	0	League Game	LGE			As Scored	0	0	
6/23/2001	Central Coast Roadrunners	Orange County Blue Star	0	0	0	League Game	LGE			As Scored	0	0	
6/23/2001	Charlotte Eagles	Richmond Kickers	0	1	100	League Game	LGE			As Scored	0	0	
6/23/2001	Chesapeake Dragons	Westchester Flames	0	0	0	League Game	LGE			As Scored	0	0	
6/23/2001	Hershey Wildcats	Connecticut Wolves	0	0	1	League Game	LGE			As Scored	0	0	
6/23/2001	Lafayette Lightning	Texas Spurs	0	0	0	League Game	LGE			As Scored	0	0	
6/23/2001	Miami Strike Force	Central Florida Kraze	0	0	0	League Game	LGE			As Scored	0	0	
6/23/2001	Mid Michigan Bucks	Kalamazoo Kingdom	0	0	0	League Game	LGE			As Scored	0	0	
6/23/2001	Reading Rage	New Hampshire Phantoms	0	0	0	League Game	LGE			As Scored	0	0	
6/23/2001	San Gabriel Valley Highlanders	Tucson Fireballs	0	0	0	League Game	LGE			As Scored	0	0	
6/23/2001	Sioux Falls SpitFire	Chicago Eagles Select	0	0	0	League Game	LGE			As Scored	0	0	
6/23/2001	South Jersey Barons	Rhode Island Stingrays	0	0	0	League Game	LGE			As Scored	0	0	
6/23/2001	Stanislaus United Cruisers	Arizona Sahuaros	1	3	0	League Game	LGE			As Scored	0	0	
6/23/2001	Tampa Bay Hawks	Palm Beach Pumas	0	0	0	League Game	LGE			As Scored	0	0	
6/23/2001	Thunder Bay Chill	Des Moines Menace	0	0	0	League Game	LGE			As Scored	0	0	
6/23/2001	Utah Blitzz	Denver Cougars	0	0	0	League Game	LGE			As Scored	0	0	
6/23/2001	Vermont Voltage	New York Freedoms	0	0	0	League Game	LGE			As Scored	0	0	
6/23/2001	West Michigan Edge	Dayton Gemini	0	0	0	League Game	LGE			As Scored	0	0	
6/23/2001	Wichita Jets	Louisiana Outlaws	0	0	0	League Game	LGE			As Scored	0	0	
6/23/2001	Yakima Reds	Calgary Storm	0	0	0	League Game	LGE			As Scored	0	0	
6/24/2001	Bradenton Academics	Palm Beach Pumas	0	0	0	League Game	LGE			As Scored	0	0	
6/24/2001	Dayton Gemini	Indiana Invaders	0	0	0	League Game	LGE			As Scored	0	0	
6/24/2001	Greenville Lions	Boston Bulldogs	2	3	0	League Game	LGE			As Scored	0	0	
6/24/2001	Jersey Falcons	Brooklyn Knights	0	0	0	League Game	LGE			As Scored	0	0	
6/24/2001	Kansas City Brass	Louisiana Outlaws	0	0	0	League Game	LGE			As Scored	0	0	
6/24/2001	Long Island Rough Riders	Pittsburgh Riverhounds	1	1	1	League Game	LGE			As Scored	0	0	
6/24/2001	Milwaukee Rampage	El Paso Patriots	2	0	1,917	League Game	LGE		Matheson, Victor	As Scored	0	0	
6/24/2001	Minnesota Thunder	San Diego Flash	0	1	2,280	League Game	LGE			As Scored	0	0	
6/24/2001	Nashville Metros	Indiana Blast	3	0	1	League Game	LGE	1230		As Scored	0	0	
6/24/2001	New Jersey Stallions	Rhode Island Stingrays	0	0	0	League Game	LGE			As Scored	0	0	
6/24/2001	Northern Nevada Aces	Arizona Sahuaros	2	2	0	League Game	LGE			As Scored	0	0	
6/24/2001	Okanagan Challenge	Calgary Storm	0	0	0	League Game	LGE			As Scored	0	0	
6/24/2001	San Fernando Valley Heroes	Tucson Fireballs	0	0	0	League Game	LGE			As Scored	0	0	
6/24/2001	Sioux Falls SpitFire	Twin Cities Phoenix	0	0	0	League Game	LGE			As Scored	0	0	
6/24/2001	Tampa Bay Hawks	Cocoa Expos	0	0	0	League Game	LGE			As Scored	0	0	
6/24/2001	Vancouver Whitecaps	Seattle Sounders	1	5	5,796	League Game	LGE			As Scored	0	0	
6/24/2001	Yakima Reds	Spokane Shadow	0	0	0	League Game	LGE			As Scored	0	0	
6/26/2001	Connecticut Wolves	Tampa Bay Mutiny	3	2	0	US Open Cup	USOC			As Scored	0	0	
6/27/2001	Boulder Nova	Colorado Springs Ascent	0	0	0	League Game	LGE			As Scored	0	0	
6/27/2001	Central Coast Roadrunners	San Jose Earthquakes	0	6	0	US Open Cup	USOC			As Scored	0	0	
6/27/2001	Charleston Battery	MetroStars	4	1	0	US Open Cup	USOC			As Scored	0	0	
6/27/2001	El Paso Patriots	Chico Rooks	4	3	0	US Open Cup	USOC			As Scored	0	0	
6/27/2001	Milwaukee Rampage	Utah Blitzz	2	0	0	US Open Cup	USOC			As Scored	0	0	
6/27/2001	Pittsburgh Riverhounds	Colorado Rapids	2	0	0	US Open Cup	USOC			As Scored	0	0	
6/27/2001	Richmond Kickers	Reading Rage	7	2	0	US Open Cup	USOC			As Scored	0	0	
6/27/2001	Dallas Burn	Seattle Sounders Select	2	3	0	US Open Cup	USOC			As Scored	0	0	
6/27/2001	Kansas City Wizards	Seattle Sounders	4	0	0	US Open Cup	USOC			As Scored	0	0	
6/27/2001	Chicago Fire	San Diego Flash	3	0	0	US Open Cup	USOC			As Scored	0	0	
6/27/2001	Los Angeles Galaxy	Nashville Metros	5	0	0	US Open Cup	USOC			As Scored	0	0	
6/27/2001	Columbus Crew	Carolina Dynamo	5	1	0	US Open Cup	USOC			As Scored	0	0	
6/27/2001	Miami Fusion	Uruguay SC	4	0	0	US Open Cup	USOC			As Scored	0	0	
6/27/2001	DC United	New Jersey Stallions	8	0	0	US Open Cup	USOC			As Scored	0	0	
6/27/2001	New England Revolution	Mid Michigan Bucks	7	1	0	US Open Cup	USOC			As Scored	0	0	
6/28/2001	Long Island Rough Riders	Toronto Lynx	3	0	701	League Game	LGE			As Scored	0	0	
6/29/2001	Boston Bulldogs	Northern Virginia Royals	4	0	0	League Game	LGE			As Scored	0	0	
6/29/2001	Boulder Nova	Colorado Springs Ascent	0	0	0	League Game	LGE			As Scored	0	0	
6/29/2001	Cascade Surge	Spokane Shadow	0	0	0	League Game	LGE			As Scored	0	0	
6/29/2001	Chicago Eagles Select	Thunder Bay Chill	0	0	0	League Game	LGE			As Scored	0	0	
6/29/2001	Chicago Fire Reserves	Mid Michigan Bucks	0	0	0	League Game	LGE			As Scored	0	0	
6/29/2001	Chico Rooks	Tucson Fireballs	0	0	0	League Game	LGE			As Scored	0	0	
6/29/2001	Cocoa Expos	Bradenton Academics	0	0	0	League Game	LGE			As Scored	0	0	
6/29/2001	El Paso Patriots	San Diego Flash	0	1	4,379	League Game	LGE			As Scored	0	0	
6/29/2001	Indiana Blast	Nashville Metros	2	0	100	League Game	LGE			As Scored	0	0	
6/29/2001	Kalamazoo Kingdom	Indiana Invaders	0	0	0	League Game	LGE			As Scored	0	0	
6/29/2001	Kansas City Brass	Denver Cougars	0	0	0	League Game	LGE			As Scored	0	0	
6/29/2001	Louisiana Outlaws	Texas Spurs	0	0	0	League Game	LGE			As Scored	0	0	
6/29/2001	North Jersey Imperials	Jersey Falcons	0	0	0	League Game	LGE			As Scored	0	0	
6/29/2001	Portland Timbers	Vancouver Whitecaps	0	1	6,013	League Game	LGE			As Scored	0	0	
6/29/2001	Southern California Seahorse	San Gabriel Valley Highlanders	0	0	0	League Game	LGE			As Scored	0	0	
6/29/2001	Vermont Voltage	Chesapeake Dragons	0	0	0	League Game	LGE			As Scored	0	0	
6/29/2001	Western Mass Pioneers	New Jersey Stallions	0	0	0	League Game	LGE			As Scored	0	0	
6/29/2001	Wichita Jets	Lafayette Lightning	0	0	0	League Game	LGE			As Scored	0	0	
6/30/2001	Calgary Storm	Okanagan Challenge	0	0	0	League Game	LGE			As Scored	0	0	
6/30/2001	Cape Cod Crusaders	Chesapeake Dragons	4	3	0	League Game	LGE			As Scored	0	0	
6/30/2001	Central Coast Roadrunners	Northern Nevada Aces	0	0	0	League Game	LGE			As Scored	0	0	
6/30/2001	Central Florida Kraze	Bradenton Academics	0	0	0	League Game	LGE			As Scored	0	0	
6/30/2001	Chicago Eagles Select	Thunder Bay Chill	0	0	0	League Game	LGE			As Scored	0	0	
6/30/2001	Cincinnati Riverhawks	Charleston Battery	1	2	1,800	League Game	LGE			As Scored	0	0	
6/30/2001	Connecticut Wolves	Toronto Lynx	1	1	1,934	League Game	LGE			As Scored	0	0	
6/30/2001	Des Moines Menace	Mid Michigan Bucks	0	0	0	League Game	LGE			As Scored	0	0	
6/30/2001	Greenville Lions	Carolina Dynamo	1	3	0	League Game	LGE			As Scored	0	0	
6/30/2001	Hershey Wildcats	Charlotte Eagles	1	2	2,103	League Game	LGE		Nagle, Stanford	As Scored	0	0	
6/30/2001	Indiana Invaders	Dayton Gemini	0	0	0	League Game	LGE			As Scored	0	0	
6/30/2001	Miami Strike Force	Tampa Bay Hawks	0	0	0	League Game	LGE			As Scored	0	0	
6/30/2001	Milwaukee Rampage	Seattle Sounders	5	2	1,433	League Game	LGE			As Scored	0	0	
6/30/2001	Reading Rage	Western Mass Pioneers	0	0	0	League Game	LGE			As Scored	0	0	
6/30/2001	Rhode Island Stingrays	Northern Virginia Royals	0	0	0	League Game	LGE			As Scored	0	0	
6/30/2001	Richmond Kickers	Atlanta Silverbacks	3	2	2,788	League Game	LGE			As Scored	0	0	
6/30/2001	Rochester Rhinos	Long Island Rough Riders	3	1	50	League Game	LGE	10362		As Scored	0	0	
6/30/2001	San Fernando Valley Heroes	Orange County Blue Star	0	0	0	League Game	LGE			As Scored	0	0	
6/30/2001	Seattle Sounders Select	Spokane Shadow	0	0	0	League Game	LGE			As Scored	0	0	
6/30/2001	Sioux Falls SpitFire	Twin Cities Phoenix	0	0	0	League Game	LGE			As Scored	0	0	
6/30/2001	South Jersey Barons	New Hampshire Phantoms	0	0	0	League Game	LGE			As Scored	0	0	
6/30/2001	Stanislaus United Cruisers	Tucson Fireballs	8	1	0	League Game	LGE			As Scored	0	0	
6/30/2001	Utah Blitzz	Arizona Sahuaros	3	0	0	League Game	LGE			As Scored	0	0	
6/30/2001	West Dallas Kings	Louisiana Outlaws	0	0	0	League Game	LGE			As Scored	0	0	
6/30/2001	Westchester Flames	New York Freedoms	0	0	0	League Game	LGE			As Scored	0	0	
6/30/2001	Wichita Jets	Denver Cougars	0	0	0	League Game	LGE			As Scored	0	0	
6/30/2001	Yakima Reds	Cascade Surge	0	0	0	League Game	LGE			As Scored	0	0	
7/1/2001	Brooklyn Knights	Westchester Flames	0	0	0	League Game	LGE			As Scored	0	0	
7/1/2001	Calgary Storm	Okanagan Challenge	0	0	0	League Game	LGE			As Scored	0	0	
7/1/2001	Central Florida Kraze	Miami Strike Force	0	0	0	League Game	LGE			As Scored	0	0	
7/1/2001	Chicago Fire Reserves	Dayton Gemini	0	0	0	League Game	LGE			As Scored	0	0	
7/1/2001	Jersey Falcons	North Jersey Imperials	0	0	0	League Game	LGE			As Scored	0	0	
7/1/2001	Kansas City Brass	Lafayette Lightning	0	0	0	League Game	LGE			As Scored	0	0	
7/1/2001	Minnesota Thunder	Seattle Sounders	1	2	3,831	League Game	LGE			As Scored	0	0	
7/1/2001	New Jersey Stallions	New Hampshire Phantoms	0	0	0	League Game	LGE			As Scored	0	0	
7/1/2001	Orange County Blue Star	Northern Nevada Aces	2	0	0	League Game	LGE			As Scored	0	0	
7/1/2001	Palm Beach Pumas	Tampa Bay Hawks	0	0	0	League Game	LGE			As Scored	0	0	
7/1/2001	Pittsburgh Riverhounds	Long Island Rough Riders	1	0	1	League Game	LGE	3316		As Scored	0	0	
7/1/2001	San Gabriel Valley Highlanders	Southern California Seahorse	0	0	0	League Game	LGE			As Scored	0	0	
7/1/2001	Twin Cities Phoenix	Sioux Falls SpitFire	0	0	0	League Game	LGE			As Scored	0	0	
7/1/2001	Vancouver Whitecaps	San Diego Flash	3	2	4,672	League Game	LGE			As Scored	0	0	
7/2/2001	Rochester Rhinos	Hershey Wildcats	0	1	0	US Open Cup	USOC			As Scored	0	0	
7/3/2001	Charleston Battery	Indiana Blast	3	2	1	League Game	LGE			As Scored	0	0	
7/3/2001	Portland Timbers	San Diego Flash	3	2	7,271	League Game	LGE			As Scored	0	0	
7/3/2001	Vermont Voltage	Cape Cod Crusaders	0	0	0	League Game	LGE			As Scored	0	0	
7/4/2001	Des Moines Menace	Chicago Fire Reserves	0	0	0	League Game	LGE			As Scored	0	0	
7/4/2001	El Paso Patriots	Pittsburgh Riverhounds	2	0	1	League Game	LGE			As Scored	0	0	
7/4/2001	Indiana Invaders	West Michigan Edge	0	0	0	League Game	LGE			As Scored	0	0	
7/4/2001	Montreal Impact	Connecticut Wolves	2	1	3,557	League Game	LGE			As Scored	0	0	
7/4/2001	West Dallas Kings	Texas Spurs	0	0	0	League Game	LGE			As Scored	0	0	
7/6/2001	Arizona Sahuaros	Southern California Seahorse	2	4	0	League Game	LGE			As Scored	0	0	
7/6/2001	Boulder Nova	Kansas City Brass	0	0	0	League Game	LGE			As Scored	0	0	
7/6/2001	Charlotte Eagles	Rochester Rhinos	1	0	1,656	League Game	LGE		Tsapos, Misail	As Scored	0	0	
7/6/2001	Chesapeake Dragons	Jersey Falcons	0	0	0	League Game	LGE			As Scored	0	0	
7/6/2001	Cincinnati Riverhawks	Atlanta Silverbacks	2	1	650	League Game	LGE		Purdue, JR	As Scored	0	0	
7/6/2001	Dayton Gemini	Kalamazoo Kingdom	0	0	0	League Game	LGE			As Scored	0	0	
7/6/2001	Denver Cougars	Wichita Jets	0	0	0	League Game	LGE			As Scored	0	0	
7/6/2001	Indiana Blast	El Paso Patriots	1	0	100	League Game	LGE			As Scored	0	0	
7/6/2001	Lafayette Lightning	Bradenton Academics	0	0	0	League Game	LGE			As Scored	0	0	
7/6/2001	Nashville Metros	Richmond Kickers	0	2	1,454	League Game	LGE	1454		As Scored	0	0	
7/6/2001	New Jersey Stallions	Greenville Lions	0	0	0	League Game	LGE			As Scored	0	0	
7/6/2001	Palm Beach Pumas	Miami Strike Force	0	0	0	League Game	LGE			As Scored	0	0	
7/6/2001	Reading Rage	Boston Bulldogs	0	2	0	League Game	LGE			As Scored	0	0	
7/6/2001	Rhode Island Stingrays	New York Freedoms	0	0	0	League Game	LGE			As Scored	0	0	
7/6/2001	Thunder Bay Chill	Chicago Eagles Select	0	0	0	League Game	LGE			As Scored	0	0	
7/6/2001	Toronto Lynx	Vancouver Whitecaps	1	3	3,293	League Game	LGE			As Scored	0	0	
7/6/2001	Vermont Voltage	Brooklyn Knights	0	0	0	League Game	LGE			As Scored	0	0	
7/6/2001	West Michigan Edge	Mid Michigan Bucks	2	1	0	League Game	LGE			As Scored	0	0	
7/6/2001	Yakima Reds	Calgary Storm	0	0	0	League Game	LGE			As Scored	0	0	
7/7/2001	Boulder Nova	Wichita Jets	0	0	0	League Game	LGE			As Scored	0	0	
7/7/2001	Cape Cod Crusaders	Brooklyn Knights	0	0	0	League Game	LGE			As Scored	0	0	
7/7/2001	Cascade Surge	Okanagan Challenge	2	1	0	League Game	LGE			As Scored	0	0	
7/7/2001	Cocoa Expos	Miami Strike Force	0	0	0	League Game	LGE			As Scored	0	0	
7/7/2001	Connecticut Wolves	Long Island Rough Riders	2	1	100	League Game	LGE			As Scored	0	0	
7/7/2001	Denver Cougars	Kansas City Brass	0	0	0	League Game	LGE			As Scored	0	0	
7/7/2001	Kalamazoo Kingdom	Twin Cities Phoenix	0	0	0	League Game	LGE			As Scored	0	0	
7/7/2001	Louisiana Outlaws	Bradenton Academics	0	0	0	League Game	LGE			As Scored	0	0	
7/7/2001	Mid Michigan Bucks	Chicago Fire Reserves	0	0	0	League Game	LGE			As Scored	0	0	
7/7/2001	New Hampshire Phantoms	New Jersey Stallions	0	0	0	League Game	LGE			As Scored	0	0	
7/7/2001	San Diego Flash	Pittsburgh Riverhounds	6	1	789	League Game	LGE			As Scored	0	0	
7/7/2001	San Gabriel Valley Highlanders	San Fernando Valley Heroes	0	0	0	League Game	LGE			As Scored	0	0	
7/7/2001	Sioux Falls SpitFire	Des Moines Menace	0	0	0	League Game	LGE			As Scored	0	0	
7/7/2001	South Jersey Barons	Boston Bulldogs	2	3	0	League Game	LGE			As Scored	0	0	
7/7/2001	Spokane Shadow	Calgary Storm	0	0	0	League Game	LGE			As Scored	0	0	
7/7/2001	Stanislaus United Cruisers	Central Coast Roadrunners	1	5	0	League Game	LGE			As Scored	0	0	
7/7/2001	Tampa Bay Hawks	Central Florida Kraze	0	0	0	League Game	LGE			As Scored	0	0	
7/7/2001	Thunder Bay Chill	Chicago Eagles Select	0	0	0	League Game	LGE			As Scored	0	0	
7/7/2001	Tucson Fireballs	Southern California Seahorse	0	0	0	League Game	LGE			As Scored	0	0	
7/7/2001	Utah Blitzz	Chico Rooks	0	0	0	League Game	LGE			As Scored	0	0	
7/7/2001	Vermont Voltage	North Jersey Imperials	0	0	0	League Game	LGE			As Scored	0	0	
7/7/2001	Western Mass Pioneers	Greenville Lions	0	0	0	League Game	LGE			As Scored	0	0	
7/7/2001	Wilmington Hammerheads	Carolina Dynamo	2	0	0	League Game	LGE			As Scored	0	0	
7/7/2001	Yakima Reds	Seattle Sounders Select	0	0	0	League Game	LGE			As Scored	0	0	
7/8/2001	Cincinnati Riverhawks	El Paso Patriots	2	8	650	League Game	LGE			As Scored	0	0	
7/8/2001	Colorado Springs Ascent	Kansas City Brass	3	2	0	League Game	LGE			As Scored	0	0	
7/8/2001	Colorado Springs Ascent	Wichita Jets	4	5	0	League Game	LGE			As Scored	0	0	
7/8/2001	Hershey Wildcats	Toronto Lynx	3	0	1	League Game	LGE			As Scored	0	0	
7/8/2001	Indiana Invaders	Twin Cities Phoenix	0	0	0	League Game	LGE			As Scored	0	0	
7/8/2001	Jersey Falcons	New York Freedoms	0	0	0	League Game	LGE			As Scored	0	0	
7/8/2001	Long Island Rough Riders	Connecticut Wolves	0	1	1	League Game	LGE			As Scored	0	0	
7/8/2001	Montreal Impact	Vancouver Whitecaps	0	1	2,593	League Game	LGE			As Scored	0	0	
7/8/2001	Northern Nevada Aces	Central Coast Roadrunners	1	2	0	League Game	LGE			As Scored	0	0	
7/8/2001	Palm Beach Pumas	Cocoa Expos	0	0	0	League Game	LGE			As Scored	0	0	
7/8/2001	Richmond Kickers	Rochester Rhinos	2	1	5,088	League Game	LGE	5088		As Scored	0	0	
7/8/2001	San Fernando Valley Heroes	San Gabriel Valley Highlanders	0	0	0	League Game	LGE			As Scored	0	0	
7/8/2001	Seattle Sounders	Milwaukee Rampage	2	1	2,359	League Game	LGE			As Scored	0	0	
7/8/2001	Seattle Sounders Select	Okanagan Challenge	0	0	0	League Game	LGE			As Scored	0	0	
7/8/2001	Westchester Flames	North Jersey Imperials	0	0	0	League Game	LGE			As Scored	0	0	
7/9/2001	Indiana Blast	Atlanta Silverbacks	1	2	1,128	League Game	LGE		Bensalah, Abdu	As Scored	0	0	
7/9/2001	Portland Timbers	Milwaukee Rampage	1	0	5,032	League Game	LGE			As Scored	0	0	
7/10/2001	Long Island Rough Riders	Hershey Wildcats	3	3	1	League Game	LGE			As Scored	0	0	
7/11/2001	Carolina Dynamo	Wilmington Hammerheads	0	2	0	League Game	LGE			As Scored	0	0	
7/11/2001	El Paso Patriots	Pittsburgh Riverhounds	1	2	0	US Open Cup	USOC			As Scored	0	0	
7/11/2001	Milwaukee Rampage	San Jose Earthquakes	0	0	0	US Open Cup	USOC			As Scored	0	0	
7/11/2001	New York Freedoms	Brooklyn Knights	0	0	0	League Game	LGE			As Scored	0	0	
7/11/2001	Richmond Kickers	Connecticut Wolves	2	1	5,788	US Open Cup	USOC			As Scored	0	0	
7/11/2001	Southern California Seahorse	San Fernando Valley Heroes	0	0	0	League Game	LGE			As Scored	0	0	
7/11/2001	Los Angeles Galaxy	Seattle Sounders Select	3	1	0	US Open Cup	USOC			As Scored	0	0	
7/11/2001	DC United	Hershey Wildcats	3	0	5,788	US Open Cup	USOC			As Scored	0	0	
7/11/2001	New England Revolution	Charleston Battery	2	1	0	US Open Cup	USOC			As Scored	0	0	
7/12/2001	West Michigan Edge	Mid Michigan Bucks	0	0	0	League Game	LGE			As Scored	0	0	
7/13/2001	Central Coast Roadrunners	Southern California Seahorse	1	2	0	League Game	LGE			As Scored	0	0	
7/13/2001	Charleston Battery	Richmond Kickers	1	2	2,990	League Game	LGE			As Scored	0	0	
7/13/2001	Chicago Eagles Select	Des Moines Menace	0	0	0	League Game	LGE			As Scored	0	0	
7/13/2001	Cincinnati Riverhawks	Indiana Blast	1	2	846	League Game	LGE			As Scored	0	0	
7/13/2001	Cocoa Expos	Palm Beach Pumas	0	0	0	League Game	LGE			As Scored	0	0	
7/13/2001	Denver Cougars	Colorado Springs Ascent	0	0	0	League Game	LGE			As Scored	0	0	
7/13/2001	Greenville Lions	Northern Virginia Royals	0	0	0	League Game	LGE			As Scored	0	0	
7/13/2001	Indiana Invaders	Kalamazoo Kingdom	0	0	0	League Game	LGE			As Scored	0	0	
7/13/2001	Kansas City Brass	Boulder Nova	0	0	0	League Game	LGE			As Scored	0	0	
7/13/2001	Minnesota Thunder	Atlanta Silverbacks	0	2	3,488	League Game	LGE			As Scored	0	0	
7/13/2001	Nashville Metros	Charlotte Eagles	2	1	0	League Game	LGE			As Scored	0	0	
7/13/2001	Okanagan Challenge	Spokane Shadow	0	0	0	League Game	LGE			As Scored	0	0	
7/13/2001	Seattle Sounders	Portland Timbers	0	0	3,253	League Game	LGE			As Scored	0	0	
7/13/2001	Seattle Sounders Select	Yakima Reds	0	0	0	League Game	LGE			As Scored	0	0	
7/13/2001	Thunder Bay Chill	Sioux Falls SpitFire	0	0	0	League Game	LGE			As Scored	0	0	
7/13/2001	Toronto Lynx	Hershey Wildcats	1	0	2,174	League Game	LGE			As Scored	0	0	
7/13/2001	Tucson Fireballs	Orange County Blue Star	0	0	0	League Game	LGE			As Scored	0	0	
7/13/2001	Utah Blitzz	Stanislaus United Cruisers	2	3	0	League Game	LGE			As Scored	0	0	
7/14/2001	Arizona Sahuaros	Orange County Blue Star	4	2	0	League Game	LGE			As Scored	0	0	
7/14/2001	Cape Cod Crusaders	North Jersey Imperials	6	0	0	League Game	LGE			As Scored	0	0	
7/14/2001	Carolina Dynamo	Greenville Lions	0	0	0	League Game	LGE			As Scored	0	0	
7/14/2001	Cascade Surge	Yakima Reds	0	0	0	League Game	LGE			As Scored	0	0	
7/14/2001	Central Coast Roadrunners	San Gabriel Valley Highlanders	0	0	0	League Game	LGE			As Scored	0	0	
7/14/2001	Chicago Fire Reserves	Chicago Eagles Select	0	0	0	League Game	LGE			As Scored	0	0	
7/14/2001	Chico Rooks	San Fernando Valley Heroes	2	0	0	League Game	LGE			As Scored	0	0	
7/14/2001	Cocoa Expos	Central Florida Kraze	0	0	0	League Game	LGE			As Scored	0	0	
7/14/2001	Colorado Springs Ascent	Denver Cougars	0	0	0	League Game	LGE			As Scored	0	0	
7/14/2001	El Paso Patriots	Vancouver Whitecaps	3	2	2,428	League Game	LGE			As Scored	0	0	
7/14/2001	Mid Michigan Bucks	Dayton Gemini	0	0	0	League Game	LGE			As Scored	0	0	
7/14/2001	New Jersey Stallions	Reading Rage	0	0	0	League Game	LGE			As Scored	0	0	
7/14/2001	New York Freedoms	Chesapeake Dragons	0	0	0	League Game	LGE			As Scored	0	0	
7/14/2001	Pittsburgh Riverhounds	Connecticut Wolves	0	2	1	League Game	LGE			As Scored	0	0	
7/14/2001	Rhode Island Stingrays	New Hampshire Phantoms	0	0	0	League Game	LGE			As Scored	0	0	
7/14/2001	Rochester Rhinos	Toronto Lynx	2	1	12,333	League Game	LGE			As Scored	0	0	
7/14/2001	South Jersey Barons	Western Mass Pioneers	0	0	0	League Game	LGE			As Scored	0	0	
7/14/2001	Spokane Shadow	Calgary Storm	0	0	0	League Game	LGE			As Scored	0	0	
7/14/2001	Tampa Bay Hawks	Miami Strike Force	0	0	0	League Game	LGE			As Scored	0	0	
7/14/2001	Texas Spurs	Louisiana Outlaws	0	0	0	League Game	LGE			As Scored	0	0	
7/14/2001	Thunder Bay Chill	Sioux Falls SpitFire	0	0	0	League Game	LGE			As Scored	0	0	
7/14/2001	Utah Blitzz	Stanislaus United Cruisers	2	0	0	League Game	LGE			As Scored	0	0	
7/14/2001	Vermont Voltage	Westchester Flames	0	0	0	League Game	LGE			As Scored	0	0	
7/14/2001	West Dallas Kings	Lafayette Lightning	0	0	0	League Game	LGE			As Scored	0	0	
7/14/2001	West Michigan Edge	Indiana Invaders	0	0	0	League Game	LGE			As Scored	0	0	
7/14/2001	Wichita Jets	Boulder Nova	0	0	0	League Game	LGE			As Scored	0	0	
7/14/2001	Wilmington Hammerheads	Northern Virginia Royals	0	0	0	League Game	LGE			As Scored	0	0	
7/15/2001	Bradenton Academics	Miami Strike Force	0	0	0	League Game	LGE			As Scored	0	0	
7/15/2001	Brooklyn Knights	South Jersey Barons	0	0	0	League Game	LGE			As Scored	0	0	
7/15/2001	Cape Cod Crusaders	Westchester Flames	5	0	0	League Game	LGE			As Scored	0	0	
7/15/2001	Cascade Surge	Seattle Sounders Select	0	0	0	League Game	LGE			As Scored	0	0	
7/15/2001	Chicago Fire Reserves	Des Moines Menace	0	0	0	League Game	LGE			As Scored	0	0	
7/15/2001	Dayton Gemini	Kalamazoo Kingdom	0	0	0	League Game	LGE			As Scored	0	0	
7/15/2001	Indiana Blast	Charleston Battery	1	0	100	League Game	LGE			As Scored	0	0	
7/15/2001	Milwaukee Rampage	Atlanta Silverbacks	0	4	1,710	League Game	LGE		Spicer, John Paul	As Scored	0	0	
7/15/2001	Minnesota Thunder	Nashville Metros	3	2	4,985	League Game	LGE			As Scored	0	0	
7/15/2001	Montreal Impact	Hershey Wildcats	0	2	3,012	League Game	LGE			As Scored	0	0	
7/15/2001	Okanagan Challenge	Calgary Storm	0	0	0	League Game	LGE			As Scored	0	0	
7/15/2001	Palm Beach Pumas	Central Florida Kraze	0	0	0	League Game	LGE			As Scored	0	0	
7/15/2001	Texas Spurs	Lafayette Lightning	0	0	0	League Game	LGE			As Scored	0	0	
7/15/2001	Vancouver Whitecaps	Portland Timbers	4	0	4,062	League Game	LGE			As Scored	0	0	
7/15/2001	West Dallas Kings	Louisiana Outlaws	0	0	0	League Game	LGE			As Scored	0	0	
7/17/2001	Connecticut Wolves	Toronto Lynx	1	1	100	League Game	LGE		St. Silva, Augusto	As Scored	0	0	
7/18/2001	Boulder Nova	Denver Cougars	0	0	0	League Game	LGE			As Scored	0	0	
7/18/2001	Cape Cod Crusaders	Vermont Voltage	0	0	0	League Game	LGE			As Scored	0	0	
