Date	Home-Team	Away-Team	For	Against	Attendance	Competition	Comp	Comments	Referee	Awarded	Round	Period	
5/3/2002	Vancouver Whitecaps	Minnesota Thunder	1	0	5,816	League Game	LGE			As Scored	0	0	
5/3/2002	Wilmington Hammerheads	Northern Virginia Royals	5	1	1	League Game	LGE			As Scored	0	0	
5/4/2002	Arizona Sahuaros	San Diego Gauchos	2	1	1	League Game	LGE			As Scored	0	0	
5/4/2002	Brooklyn Knights	Worcester Kings	2	1	1	League Game	LGE			As Scored	0	0	
5/4/2002	Calgary Storm	Minnesota Thunder	1	0	1,230	League Game	LGE			As Scored	0	0	
5/4/2002	Carolina Dynamo	Northern Virginia Royals	4	1	1	League Game	LGE			As Scored	0	0	
5/4/2002	Charleston Battery	Montreal Impact	1	0	3,107	League Game	LGE			As Scored	0	0	
5/4/2002	Charlotte Eagles	Toronto Lynx	2	1	536	League Game	LGE			As Scored	0	0	
5/4/2002	Chico Rooks	Central Coast Roadrunners	1	0	1	League Game	LGE			As Scored	0	0	
5/4/2002	Cincinnati Riverhawks	Milwaukee Rampage	3	2	0	League Game	LGE			As Scored	0	0	
5/4/2002	Des Moines Menace	Boulder Rapids Reserves	2	1	1	League Game	LGE			As Scored	0	0	
5/4/2002	Indiana Invaders	Dayton Gemini	1	0	1	League Game	LGE			As Scored	0	0	
5/4/2002	Louisiana Outlaws	Austin Lightning	3	5	1	League Game	LGE			As Scored	0	0	
5/4/2002	Memphis Express	Nashville Metros	0	0	1	League Game	LGE			As Scored	0	0	
5/4/2002	New Hampshire Phantoms	Connecticut Wolves	1	1	100	League Game	LGE			As Scored	0	0	
5/4/2002	Northern Nevada Aces	Utah Blitzz	2	4	1	League Game	LGE			As Scored	0	0	
5/4/2002	Palm Beach Pumas	Central Florida Kraze	0	1	1	League Game	LGE			As Scored	0	0	
5/4/2002	Portland Timbers	Seattle Sounders	0	2	8,775	League Game	LGE			As Scored	0	0	
5/4/2002	Reading Rage	New Jersey Stallions	1	2	1	League Game	LGE			As Scored	0	0	
5/4/2002	Rhode Island Stingrays	Cape Cod Crusaders	3	0	1	League Game	LGE			As Scored	0	0	
5/4/2002	Rochester Rhinos	Pittsburgh Riverhounds	2	1	11,031	League Game	LGE			As Scored	0	0	
5/4/2002	Texas Spurs	Houston Toros	2	1	1	League Game	LGE			As Scored	0	0	
5/4/2002	Westchester Flames	Long Island Rough Riders	2	1	1	League Game	LGE			As Scored	0	0	
5/4/2002	Western Mass Pioneers	New York Freedoms	1	4	1	League Game	LGE			As Scored	0	0	
5/4/2002	Williamsburg Legacy	Greenville Lions Premier	6	0	1	League Game	LGE			As Scored	0	0	
5/5/2002	Houston Toros	Austin Lightning	2	4	1	League Game	LGE			As Scored	0	0	
5/5/2002	Jersey Falcons	Worcester Kings	2	3	1	League Game	LGE			As Scored	0	0	
5/5/2002	Kansas City Brass	Boulder Rapids Reserves	2	2	1	League Game	LGE			As Scored	0	0	
5/5/2002	Palm Beach Pumas	Cocoa Expos	1	0	1	League Game	LGE			As Scored	0	0	
5/5/2002	Santa Barbara Sharks	Southern California Seahorses	0	0	0	League Game	LGE			As Scored	0	0	
5/5/2002	Seattle Sounders	Portland Timbers	4	1	2,756	League Game	LGE			As Scored	0	0	
5/8/2002	New York Freedoms	Westchester Flames	0	0	0	League Game	LGE			As Scored	0	0	
5/8/2002	Pittsburgh Riverhounds	Charleston Battery	0	1	1,014	League Game	LGE			As Scored	0	0	
5/9/2002	Calgary Storm	El Paso Patriots	0	0	100	League Game	LGE			As Scored	0	0	
5/10/2002	Austin Lightning	Texas Spurs	0	1	1	League Game	LGE			As Scored	0	0	
5/10/2002	Central Florida Kraze	Tampa Bay Hawks	1	0	1	League Game	LGE			As Scored	0	0	
5/10/2002	Cocoa Expos	Palm Beach Pumas	3	1	1	League Game	LGE			As Scored	0	0	
5/10/2002	Greenville Lions Premier	Northern Virginia Royals	5	0	1	League Game	LGE			As Scored	0	0	
5/10/2002	Indiana Blast	Portland Timbers	1	0	2,348	League Game	LGE			As Scored	0	0	
5/10/2002	Milwaukee Rampage	Minnesota Thunder	2	3	1,262	League Game	LGE			As Scored	0	0	
5/10/2002	New Hampshire Phantoms	Western Mass Pioneers	0	4	1	League Game	LGE			As Scored	0	0	
5/10/2002	Northern Nevada Aces	Santa Barbara Sharks	0	0	0	League Game	LGE			As Scored	0	0	
5/10/2002	Raleigh CASL Elite	Williamsburg Legacy	2	1	1	League Game	LGE			As Scored	0	0	
5/10/2002	Rochester Rhinos	Charleston Battery	2	1	8,364	League Game	LGE			As Scored	0	0	
5/10/2002	Utah Blitzz	Arizona Sahuaros	5	0	1	League Game	LGE			As Scored	0	0	
5/10/2002	Wisconsin Rebels	Thunder Bay Chill	2	1	1	League Game	LGE			As Scored	0	0	
5/10/2002	Yakima Reds	Cascade Surge	4	3	1	League Game	LGE			As Scored	0	0	
5/11/2002	Atlanta Silverbacks	Montreal Impact	2	1	100	League Game	LGE			As Scored	0	0	
5/11/2002	Austin Lightning	Louisiana Outlaws	3	3	1	League Game	LGE			As Scored	0	0	
5/11/2002	Cape Cod Crusaders	Jersey Falcons	3	1	1	League Game	LGE			As Scored	0	0	
5/11/2002	Carolina Dynamo	Wilmington Hammerheads	0	0	0	League Game	LGE			As Scored	0	0	
5/11/2002	Central Coast Roadrunners	Los Angeles Heroes	2	0	1	League Game	LGE			As Scored	0	0	
5/11/2002	Charlotte Eagles	Hampton Roads Mariners	1	0	1,025	League Game	LGE			As Scored	0	0	
5/11/2002	Chico Rooks	Santa Barbara Sharks	0	0	0	League Game	LGE			As Scored	0	0	
5/11/2002	Cincinnati Riverhawks	Portland Timbers	1	0	567	League Game	LGE			As Scored	0	0	
5/11/2002	Cocoa Expos	Tampa Bay Hawks	0	0	0	League Game	LGE			As Scored	0	0	
5/11/2002	Connecticut Wolves	Westchester Flames	1	0	1	League Game	LGE			As Scored	0	0	
5/11/2002	Greenville Lions	Northern Virginia Royals	2	0	1	League Game	LGE			As Scored	0	0	
5/11/2002	Indiana Invaders	Mid Michigan Bucks	1	1	1	League Game	LGE			As Scored	0	0	
5/11/2002	Kansas City Brass	Des Moines Menace	3	8	1	League Game	LGE			As Scored	0	0	
5/11/2002	Long Island Rough Riders	Reading Rage	3	1	1	League Game	LGE			As Scored	0	0	
5/11/2002	Nashville Metros	Houston Toros	1	2	1	League Game	LGE			As Scored	0	0	
5/11/2002	New Jersey Stallions	South Jersey Barons	2	1	1	League Game	LGE			As Scored	0	0	
5/11/2002	New York Freedoms	New Hampshire Phantoms	4	1	1	League Game	LGE			As Scored	0	0	
5/11/2002	Northern Nevada Aces	Chico Rooks	1	3	1	League Game	LGE			As Scored	0	0	
5/11/2002	Rhode Island Stingrays	Vermont Voltage	1	2	1	League Game	LGE			As Scored	0	0	
5/11/2002	Richmond Kickers	Pittsburgh Riverhounds	4	1	3,116	League Game	LGE			As Scored	0	0	
5/11/2002	Richmond Kickers Future	Chesapeake Dragons	1	4	1	League Game	LGE			As Scored	0	0	
5/11/2002	San Diego Gauchos	California Gold	2	1	1	League Game	LGE			As Scored	0	0	
5/11/2002	Seattle Sounders	El Paso Patriots	4	1	1,805	League Game	LGE			As Scored	0	0	
5/11/2002	Southern California Seahorses	Orange County Blue Star	2	3	1	League Game	LGE			As Scored	0	0	
5/11/2002	Spokane Shadow	Yakima Reds	3	2	1	League Game	LGE			As Scored	0	0	
5/11/2002	Utah Blitzz	Arizona Sahuaros	1	0	1	League Game	LGE			As Scored	0	0	
5/11/2002	Wisconsin Rebels	Thunder Bay Chill	1	2	1	League Game	LGE			As Scored	0	0	
5/12/2002	Central Coast Roadrunners	California Gold	2	0	1	League Game	LGE			As Scored	0	0	
5/12/2002	Dayton Gemini	Kalamazoo Kingdom	0	2	1	League Game	LGE			As Scored	0	0	
5/12/2002	Greenville Lions Premier	Chesapeake Dragons	0	3	1	League Game	LGE			As Scored	0	0	
5/12/2002	Kansas City Brass	Sioux Falls SpitFire	1	0	1	League Game	LGE			As Scored	0	0	
5/12/2002	Memphis Express	Houston Toros	4	0	1	League Game	LGE			As Scored	0	0	
5/12/2002	Texas Spurs	Louisiana Outlaws	3	0	1	League Game	LGE			As Scored	0	0	
5/12/2002	Vancouver Whitecaps	El Paso Patriots	1	1	2,896	League Game	LGE			As Scored	0	0	
5/13/2002	Charlotte Eagles	Montreal Impact	0	1	340	League Game	LGE			As Scored	0	0	
5/15/2002	Atlanta Silverbacks	Richmond Kickers	1	2	100	League Game	LGE			As Scored	0	0	
5/15/2002	Denver Cougars	Boulder Rapids Reserves	0	0	1	League Game	LGE			As Scored	0	0	
5/15/2002	Jersey Falcons	Brooklyn Knights	0	0	0	League Game	LGE			As Scored	0	0	
5/15/2002	West Michigan Edge	Mid Michigan Bucks	1	2	1	League Game	LGE			As Scored	0	0	
5/16/2002	Portland Timbers	Milwaukee Rampage	0	1	5,354	League Game	LGE			As Scored	0	0	
5/17/2002	Arizona Sahuaros	California Gold	0	2	1	League Game	LGE			As Scored	0	0	
5/17/2002	Bradenton Academics	Tampa Bay Hawks	2	3	1	League Game	LGE			As Scored	0	0	
5/17/2002	Central Florida Kraze	Cocoa Expos	1	1	1	League Game	LGE			As Scored	0	0	
5/17/2002	Charleston Battery	Richmond Kickers	3	0	3,595	League Game	LGE			As Scored	0	0	
5/17/2002	Dayton Gemini	Chicago Fire Reserves	1	2	1	League Game	LGE			As Scored	0	0	
5/17/2002	Indiana Blast	Minnesota Thunder	2	1	100	League Game	LGE			As Scored	0	0	
5/17/2002	Northern Nevada Aces	San Diego Gauchos	0	4	1	League Game	LGE			As Scored	0	0	
5/17/2002	Orange County Blue Star	Central Coast Roadrunners	3	0	1	League Game	LGE			As Scored	0	0	
5/17/2002	Pittsburgh Riverhounds	Hampton Roads Mariners	0	1	1	League Game	LGE	2079
		As Scored	0	0	
5/17/2002	Raleigh CASL Elite	Richmond Kickers Future	3	2	1	League Game	LGE			As Scored	0	0	
5/17/2002	Sioux Falls SpitFire	Wisconsin Rebels	3	0	1	League Game	LGE			As Scored	0	0	
5/17/2002	Spokane Shadow	Cascade Surge	1	2	1	League Game	LGE			As Scored	0	0	
5/17/2002	Worcester Kings	Vermont Voltage	2	5	1	League Game	LGE			As Scored	0	0	
5/18/2002	Arizona Sahuaros	California Gold	1	1	1	League Game	LGE			As Scored	0	0	
5/18/2002	Austin Lightning	Memphis Express	1	3	1	League Game	LGE			As Scored	0	0	
5/18/2002	Brooklyn Knights	Rhode Island Stingrays	3	4	1	League Game	LGE			As Scored	0	0	
5/18/2002	Calgary Storm	Milwaukee Rampage	0	1	2,011	League Game	LGE			As Scored	0	0	
5/18/2002	Cape Cod Crusaders	Vermont Voltage	3	1	1	League Game	LGE			As Scored	0	0	
5/18/2002	Charlotte Eagles	Rochester Rhinos	2	1	1,042	League Game	LGE			As Scored	0	0	
5/18/2002	Chicago Eagles Select	Indiana Invaders	1	2	1	League Game	LGE			As Scored	0	0	
5/18/2002	Chico Rooks	Northern Nevada Aces	0	0	0	League Game	LGE			As Scored	0	0	
5/18/2002	Cincinnati Riverhawks	Minnesota Thunder	0	3	562	League Game	LGE			As Scored	0	0	
5/18/2002	Des Moines Menace	Wisconsin Rebels	8	0	1	League Game	LGE			As Scored	0	0	
5/18/2002	El Paso Patriots	Atlanta Silverbacks	1	2	100	League Game	LGE			As Scored	0	0	
5/18/2002	Greenville Lions	Carolina Dynamo	1	1	1	League Game	LGE			As Scored	0	0	
5/18/2002	Greenville Lions Premier	Richmond Kickers Future	3	2	1	League Game	LGE			As Scored	0	0	
5/18/2002	Hampton Roads Mariners	Pittsburgh Riverhounds	2	2	1	League Game	LGE	1955
		As Scored	0	0	
5/18/2002	Kalamazoo Kingdom	West Michigan Edge	3	4	1	League Game	LGE			As Scored	0	0	
5/18/2002	Los Angeles Heroes	Santa Barbara Sharks	0	0	0	League Game	LGE			As Scored	0	0	
5/18/2002	Louisiana Outlaws	Nashville Metros	2	3	1	League Game	LGE			As Scored	0	0	
5/18/2002	Mid Michigan Bucks	Chicago Fire Reserves	0	0	0	League Game	LGE			As Scored	0	0	
5/18/2002	New Jersey Stallions	New Hampshire Phantoms	4	2	1	League Game	LGE			As Scored	0	0	
5/18/2002	New York Freedoms	Reading Rage	0	0	0	League Game	LGE			As Scored	0	0	
5/18/2002	Seattle Sounders	Vancouver Whitecaps	1	0	2,274	League Game	LGE			As Scored	0	0	
5/18/2002	Sioux Falls SpitFire	Denver Cougars	1	1	1	League Game	LGE			As Scored	0	0	
5/18/2002	Spokane Shadow	Seattle Sounders Select	2	1	1	League Game	LGE			As Scored	0	0	
5/18/2002	Tampa Bay Hawks	Palm Beach Pumas	3	4	1	League Game	LGE			As Scored	0	0	
5/18/2002	Texas Spurs	Houston Toros	0	0	0	League Game	LGE			As Scored	0	0	
5/18/2002	Western Mass Pioneers	Connecticut Wolves	0	1	1	League Game	LGE			As Scored	0	0	
5/18/2002	Wilmington Hammerheads	Williamsburg Legacy	2	0	1	League Game	LGE			As Scored	0	0	
5/18/2002	Yakima Reds	Calgary Storm Prospects	0	0	0	League Game	LGE			As Scored	0	0	
5/19/2002	Bradenton Academics	Central Florida Kraze	1	0	1	League Game	LGE			As Scored	0	0	
5/19/2002	Cascade Surge	Calgary Storm Prospects	1	0	1	League Game	LGE			As Scored	0	0	
5/19/2002	Houston Toros	Texas Spurs	0	0	0	League Game	LGE			As Scored	0	0	
5/19/2002	Jersey Falcons	Rhode Island Stingrays	2	1	1	League Game	LGE			As Scored	0	0	
5/19/2002	Kansas City Brass	Denver Cougars	1	3	1	League Game	LGE			As Scored	0	0	
5/19/2002	Long Island Rough Riders	Westchester Flames	0	0	0	League Game	LGE			As Scored	0	0	
5/19/2002	Louisiana Outlaws	Memphis Express	2	3	1	League Game	LGE			As Scored	0	0	
5/19/2002	Raleigh CASL Elite	Chesapeake Dragons	2	1	1	League Game	LGE			As Scored	0	0	
5/19/2002	Vancouver Whitecaps	Seattle Sounders	1	2	3,171	League Game	LGE			As Scored	0	0	
5/22/2002	West Michigan Edge	Chicago Fire Reserves	0	1	1	League Game	LGE			As Scored	0	0	
5/23/2002	Mid Michigan Bucks	Kalamazoo Kingdom	2	1	1	League Game	LGE			As Scored	0	0	
5/24/2002	Atlanta Silverbacks	El Paso Patriots	3	0	100	League Game	LGE			As Scored	0	0	
5/24/2002	Boulder Rapids Reserves	Kansas City Brass	4	2	1	League Game	LGE			As Scored	0	0	
5/24/2002	Central Coast Roadrunners	Santa Barbara Sharks	0	4	1	League Game	LGE			As Scored	0	0	
5/24/2002	Chicago Fire Reserves	Des Moines Menace	0	0	1	League Game	LGE			As Scored	0	0	
5/24/2002	Cocoa Expos	Bradenton Academics	2	1	1	League Game	LGE			As Scored	0	0	
5/24/2002	Denver Cougars	Sioux Falls SpitFire	1	1	1	League Game	LGE			As Scored	0	0	
5/24/2002	Greenville Lions	Raleigh CASL Elite	2	1	1	League Game	LGE			As Scored	0	0	
5/24/2002	Los Angeles Heroes	Southern California Seahorses	1	3	1	League Game	LGE			As Scored	0	0	
5/24/2002	Memphis Express	Nashville Metros	1	2	1	League Game	LGE			As Scored	0	0	
5/24/2002	Pittsburgh Riverhounds	Rochester Rhinos	0	2	2,401	League Game	LGE			As Scored	0	0	
5/24/2002	Reading Rage	Western Mass Pioneers	3	2	1	League Game	LGE			As Scored	0	0	
5/24/2002	Seattle Sounders Select	Cascade Surge	5	0	1	League Game	LGE			As Scored	0	0	
5/24/2002	Tampa Bay Hawks	Central Florida Kraze	1	0	1	League Game	LGE			As Scored	0	0	
5/24/2002	Wisconsin Rebels	Chicago Eagles Select	2	5	1	League Game	LGE			As Scored	0	0	
5/24/2002	Worcester Kings	Brooklyn Knights	3	0	1	League Game	LGE			As Scored	0	0	
5/25/2002	Austin Lightning	Houston Toros	2	1	1	League Game	LGE			As Scored	0	0	
5/25/2002	Boulder Rapids Reserves	Sioux Falls SpitFire	2	1	1	League Game	LGE			As Scored	0	0	
5/25/2002	Calgary Storm	Seattle Sounders	1	4	1,754	League Game	LGE			As Scored	0	0	
5/25/2002	Calgary Storm Prospects	Spokane Shadow	1	0	1	League Game	LGE			As Scored	0	0	
5/25/2002	Cape Cod Crusaders	Brooklyn Knights	0	2	1	League Game	LGE			As Scored	0	0	
5/25/2002	Charleston Battery	El Paso Patriots	3	0	3,353	League Game	LGE			As Scored	0	0	
5/25/2002	Chicago Eagles Select	Des Moines Menace	1	2	1	League Game	LGE			As Scored	0	0	
5/25/2002	Cincinnati Riverhawks	Pittsburgh Riverhounds	3	1	512	League Game	LGE			As Scored	0	0	
5/25/2002	Connecticut Wolves	New Jersey Stallions	3	2	1	League Game	LGE			As Scored	0	0	
5/25/2002	Denver Cougars	Kansas City Brass	1	4	1	League Game	LGE			As Scored	0	0	
5/25/2002	Greenville Lions	Wilmington Hammerheads	2	0	1	League Game	LGE			As Scored	0	0	
5/25/2002	Greenville Lions Premier	Raleigh CASL Elite	0	2	1	League Game	LGE			As Scored	0	0	
5/25/2002	Hampton Roads Mariners	Charlotte Eagles	1	3	1	League Game	LGE			As Scored	0	0	
5/25/2002	Kalamazoo Kingdom	Indiana Invaders	2	3	1	League Game	LGE			As Scored	0	0	
5/25/2002	Memphis Express	Texas Spurs	4	1	1	League Game	LGE			As Scored	0	0	
5/25/2002	Mid Michigan Bucks	Dayton Gemini	4	1	1	League Game	LGE			As Scored	0	0	
5/25/2002	Minnesota Thunder	Indiana Blast	2	0	3,809	League Game	LGE			As Scored	0	0	
5/25/2002	New Hampshire Phantoms	Long Island Rough Riders	0	2	1	League Game	LGE			As Scored	0	0	
5/25/2002	Northern Nevada Aces	California Gold	1	2	1	League Game	LGE			As Scored	0	0	
5/25/2002	Northern Virginia Royals	Carolina Dynamo	1	3	1	League Game	LGE			As Scored	0	0	
5/25/2002	Orange County Blue Star	Chico Rooks	0	1	1	League Game	LGE			As Scored	0	0	
5/25/2002	Palm Beach Pumas	Bradenton Academics	2	1	1	League Game	LGE			As Scored	0	0	
5/25/2002	Seattle Sounders Select	Yakima Reds	3	2	1	League Game	LGE			As Scored	0	0	
5/25/2002	South Jersey Barons	Western Mass Pioneers	1	2	1	League Game	LGE			As Scored	0	0	
5/25/2002	Utah Blitzz	San Diego Gauchos	4	1	1	League Game	LGE			As Scored	0	0	
5/25/2002	Vermont Voltage	Jersey Falcons	5	0	1	League Game	LGE			As Scored	0	0	
5/25/2002	Westchester Flames	New York Freedoms	0	1	1	League Game	LGE			As Scored	0	0	
5/25/2002	Wisconsin Rebels	West Michigan Edge	1	6	1	League Game	LGE			As Scored	0	0	
5/26/2002	Calgary Storm Prospects	Spokane Shadow	1	3	1	League Game	LGE			As Scored	0	0	
5/26/2002	Chesapeake Dragons	Williamsburg Legacy	2	3	1	League Game	LGE			As Scored	0	0	
5/26/2002	Greenville Lions Premier	Wilmington Hammerheads	0	0	0	League Game	LGE			As Scored	0	0	
5/26/2002	Houston Toros	Louisiana Outlaws	0	0	0	League Game	LGE			As Scored	0	0	
5/26/2002	Los Angeles Heroes	Chico Rooks	3	1	1	League Game	LGE			As Scored	0	0	
5/26/2002	Milwaukee Rampage	Indiana Blast	3	0	1,104	League Game	LGE			As Scored	0	0	
5/26/2002	Montreal Impact	Toronto Lynx	2	0	5,821	League Game	LGE			As Scored	0	0	
5/26/2002	Nashville Metros	Texas Spurs	1	2	1	League Game	LGE			As Scored	0	0	
5/26/2002	Southern California Seahorses	Central Coast Roadrunners	3	1	1	League Game	LGE			As Scored	0	0	
5/26/2002	Tampa Bay Hawks	Cocoa Expos	2	1	1	League Game	LGE			As Scored	0	0	
5/26/2002	Vancouver Whitecaps	Seattle Sounders	1	4	3,872	League Game	LGE			As Scored	0	0	
5/26/2002	Vermont Voltage	Cape Cod Crusaders	1	3	1	League Game	LGE			As Scored	0	0	
5/26/2002	Worcester Kings	Jersey Falcons	0	0	0	League Game	LGE			As Scored	0	0	
5/27/2002	Chicago Fire Reserves	Chicago Eagles Select	3	0	1	League Game	LGE			As Scored	0	0	
5/27/2002	Dayton Gemini	Indiana Invaders	2	2	1	League Game	LGE			As Scored	0	0	
5/27/2002	Northern Virginia Royals	Chesapeake Dragons	6	0	1	League Game	LGE			As Scored	0	0	
5/27/2002	Richmond Kickers	Charlotte Eagles	0	0	1,000	League Game	LGE			As Scored	0	0	
5/27/2002	Richmond Kickers Future	Williamsburg Legacy	2	1	1	League Game	LGE			As Scored	0	0	
5/29/2002	Connecticut Wolves	Worcester Kings	4	1	1	Non League	NLG			As Scored	0	0	
5/30/2002	Cape Cod Crusaders	Rhode Island Stingrays	0	0	0	League Game	LGE			As Scored	0	0	
5/31/2002	Arizona Sahuaros	Southern California Seahorses	0	0	0	League Game	LGE			As Scored	0	0	
5/31/2002	Austin Lightning	Nashville Metros	4	2	1	League Game	LGE			As Scored	0	0	
5/31/2002	Carolina Dynamo	Greenville Lions	1	1	1	League Game	LGE			As Scored	0	0	
5/31/2002	Charleston Battery	Charlotte Eagles	4	2	3,325	League Game	LGE			As Scored	0	0	
5/31/2002	Chicago Eagles Select	Sioux Falls SpitFire	0	0	0	League Game	LGE			As Scored	0	0	
5/31/2002	Cincinnati Riverhawks	Indiana Blast	0	1	1	League Game	LGE			As Scored	0	0	
5/31/2002	Cocoa Expos	Palm Beach Pumas	0	0	0	League Game	LGE			As Scored	0	0	
5/31/2002	Denver Cougars	Utah Blitzz	0	2	1	League Game	LGE			As Scored	0	0	
5/31/2002	Kansas City Brass	Louisiana Outlaws	1	2	1	League Game	LGE			As Scored	0	0	
5/31/2002	Northern Nevada Aces	San Diego Gauchos	0	0	0	League Game	LGE			As Scored	0	0	
5/31/2002	Pittsburgh Riverhounds	Toronto Lynx	2	1	1,228	League Game	LGE			As Scored	0	0	
5/31/2002	Rochester Rhinos	Milwaukee Rampage	1	2	9,858	League Game	LGE			As Scored	0	0	
5/31/2002	Tampa Bay Hawks	Bradenton Academics	3	1	1	League Game	LGE			As Scored	0	0	
5/31/2002	Thunder Bay Chill	Des Moines Menace	0	4	1	League Game	LGE			As Scored	0	0	
5/31/2002	Western Mass Pioneers	Reading Rage	0	0	0	League Game	LGE			As Scored	0	0	
5/31/2002	Wisconsin Rebels	Kalamazoo Kingdom	0	0	0	League Game	LGE			As Scored	0	0	
5/31/2002	Yakima Reds	Seattle Sounders Select	0	0	0	League Game	LGE			As Scored	0	0	
6/1/2002	Atlanta Silverbacks	Richmond Kickers	0	3	100	League Game	LGE			As Scored	0	0	
6/1/2002	Boulder Rapids Reserves	Utah Blitzz	0	3	1	League Game	LGE			As Scored	0	0	
6/1/2002	Brooklyn Knights	Vermont Voltage	6	1	1	League Game	LGE			As Scored	0	0	
6/1/2002	Calgary Storm Prospects	Cascade Surge	0	0	0	League Game	LGE			As Scored	0	0	
6/1/2002	California Gold	San Diego Gauchos	0	2	1	League Game	LGE			As Scored	0	0	
6/1/2002	Central Coast Roadrunners	Chico Rooks	1	3	1	League Game	LGE			As Scored	0	0	
6/1/2002	Charlotte Eagles	Charleston Battery	0	1	1,172	League Game	LGE			As Scored	0	0	
6/1/2002	Cocoa Expos	Central Florida Kraze	3	2	1	League Game	LGE			As Scored	0	0	
6/1/2002	El Paso Patriots	Portland Timbers	1	1	1	League Game	LGE	1430
		As Scored	0	0	
6/1/2002	Houston Toros	Nashville Metros	0	0	0	League Game	LGE			As Scored	0	0	
6/1/2002	Kalamazoo Kingdom	West Michigan Edge	0	0	0	League Game	LGE			As Scored	0	0	
6/1/2002	Long Island Rough Riders	Connecticut Wolves	0	0	0	League Game	LGE			As Scored	0	0	
