Player	Team-For	Home-Team	Away-Team	Date	Goal-Time	Goal-Type	Comp	Assist	Assist2	
Kandji, Macoumba (Mac)	Atlanta Silverbacks	Atlanta Silverbacks	Puerto Rico Islanders	8/10/2007	73		LGE	Rios-Rodriguez, Rodrigo		
Millwood, Machel	Atlanta Silverbacks	Atlanta Silverbacks	Puerto Rico Islanders	8/10/2007	83		LGE	Liendo, Luis		
Vasquez, Eric	Miami FC	Miami FC	Atlanta Silverbacks	8/12/2007	36	Penalty	LGE			
Hayes, David	Atlanta Silverbacks	Miami FC	Atlanta Silverbacks	8/12/2007	22		LGE			
Kandji, Macoumba (Mac)	Atlanta Silverbacks	Miami FC	Atlanta Silverbacks	8/12/2007	47		LGE	Antoniuk, Daniel		
Ukah, Warren	Atlanta Silverbacks	Miami FC	Atlanta Silverbacks	8/12/2007	87		LGE			
Biello, Mauro	Montreal Impact	Montreal Impact	Carolina Railhawks	8/1/2007	23		LGE	Gjertsen, Joseph (Joey)		
Vincello, Mauricio	Montreal Impact	Montreal Impact	Carolina Railhawks	8/1/2007	45		LGE	Ribeiro, Antonio		
Gbeke, Charles	Montreal Impact	Montreal Impact	Carolina Railhawks	8/1/2007	62		LGE	Gjertsen, Joseph (Joey)		
Testo, David	Montreal Impact	Montreal Impact	Carolina Railhawks	8/1/2007	87		LGE	Brown Perea, Roberto Ronaldo		
Dombrowski, Chad	Carolina Railhawks	Montreal Impact	Carolina Railhawks	8/1/2007	32		LGE	Low, Kupono		
Gardner, Joshua	Seattle Sounders	Seattle Sounders	Portland Timbers	8/1/2007	32		LGE			
Le Toux, Sebastian	Seattle Sounders	Seattle Sounders	Portland Timbers	8/1/2007	68		LGE	Levesque, Roger		
Valente, Alfredo	Vancouver Whitecaps	Vancouver Whitecaps	Puerto Rico Islanders	8/2/2007	77		LGE	Nash, Martin		
Noel, Fabrice	Puerto Rico Islanders	Vancouver Whitecaps	Puerto Rico Islanders	8/2/2007	64		LGE			
Bailey, Joel (JJ)	Carolina Railhawks	Carolina Railhawks	California Victory	8/3/2007	30		LGE	Edozien, Connally		
Edozien, Connally	Carolina Railhawks	Carolina Railhawks	California Victory	8/3/2007	55		LGE			
Lemons, Christopher	Cleveland City Stars	Cleveland City Stars	Harrisburg City Islanders	8/3/2007	8	Penalty	LGE			
Calvano, Anthony	Harrisburg City Islanders	Cincinnati Kings	Harrisburg City Islanders	8/4/2007	9		LGE			
Clay, Adam	Harrisburg City Islanders	Cincinnati Kings	Harrisburg City Islanders	8/4/2007	55		LGE	Lookingland, Michael		
Spicer, Darren	Minnesota Thunder	Minnesota Thunder	Portland Timbers	8/4/2007	46		LGE	Farber, Brian		
Olum, Lawrence	Portland Timbers	Minnesota Thunder	Portland Timbers	8/4/2007	63		LGE	Kreamalmeyer, Luke		
Shakir, Omar	Bermuda Hogges	New Hampshire Phantoms	Bermuda Hogges	8/4/2007	64		LGE	Ming, Damon Jason		
Jaman, Nowaf	Richmond Kickers	Richmond Kickers	Western Mass Pioneers	8/4/2007	14		LGE	Bulow, David		
Schramm, Frederick (Ricky)	Richmond Kickers	Richmond Kickers	Western Mass Pioneers	8/4/2007	45		LGE	Harding, Evan		
Levesque, Roger	Seattle Sounders	Seattle Sounders	Puerto Rico Islanders	8/4/2007	40		LGE	Howes, Gregory		
Mbuta, Matthew Andongcho	Crystal Palace Baltimore	Crystal Palace Baltimore	Wilmington Hammerheads	8/5/2007	56		LGE	Kante, Ibrahim		
Urquijo, Harold	Crystal Palace Baltimore	Crystal Palace Baltimore	Wilmington Hammerheads	8/5/2007	69		LGE	Flores, Sergio		
Brooks, Gary	Crystal Palace Baltimore	Crystal Palace Baltimore	Wilmington Hammerheads	8/5/2007	76		LGE	Mbuta, Matthew Andongcho		
Gbeke, Charles	Montreal Impact	Montreal Impact	Rochester Rhinos	8/5/2007	37		LGE	Gjertsen, Joseph (Joey)		
Maciel, Everson	Western Mass Pioneers	Western Mass Pioneers	Bermuda Hogges	8/7/2007	32		LGE	Tagle, German		
Daka, Taurai (Patrick)	Charlotte Eagles	Charlotte Eagles	Bermuda Hogges	8/10/2007	7		LGE	Schroeder, Gregg		
Sutton, Jamal	Charlotte Eagles	Charlotte Eagles	Bermuda Hogges	8/10/2007	11		LGE	Kabwe, Joseph		
Kabwe, Joseph	Charlotte Eagles	Charlotte Eagles	Bermuda Hogges	8/10/2007	30		LGE	Daka, Taurai (Patrick)		
Kabwe, Joseph	Charlotte Eagles	Charlotte Eagles	Bermuda Hogges	8/10/2007	71		LGE	Coggins, Jacob		
Dill, Lashun	Bermuda Hogges	Charlotte Eagles	Bermuda Hogges	8/10/2007	86		LGE			
Holmes, Jamie	Rochester Rhinos	Rochester Rhinos	Carolina Railhawks	8/10/2007	11		LGE	Ball, John		
Ball, John	Rochester Rhinos	Rochester Rhinos	Carolina Railhawks	8/10/2007	83		LGE	Menyongar, Johnny		
McFarlane, Omar	Western Mass Pioneers	Western Mass Pioneers	Cincinnati Kings	8/10/2007	11		LGE	Tagle, German		
Deren, Jeff	Western Mass Pioneers	Western Mass Pioneers	Cincinnati Kings	8/10/2007	17		LGE	Molinari, Federico		
McFarlane, Omar	Western Mass Pioneers	Western Mass Pioneers	Cincinnati Kings	8/10/2007	21		LGE	Wilson, Easton		
Deren, Jeff	Western Mass Pioneers	Western Mass Pioneers	Cincinnati Kings	8/10/2007	35		LGE	Riley, Chris		
Molinari, Federico	Western Mass Pioneers	Western Mass Pioneers	Cincinnati Kings	8/10/2007	70		LGE	Deren, Jeff		
McMenamin, Kevin	Western Mass Pioneers	Western Mass Pioneers	Cincinnati Kings	8/10/2007	79		LGE	Sampson, Jamie		
Horne, David	Cincinnati Kings	Western Mass Pioneers	Cincinnati Kings	8/10/2007	75		LGE	Brown, Tim		
Fuller, Ian	Charleston Battery	Charleston Battery	California Victory	8/11/2007	90		LGE	Vercollone, Luke		
Brooks, Gary	Crystal Palace Baltimore	Harrisburg City Islanders	Crystal Palace Baltimore	8/11/2007	70		LGE	Mbuta, Matthew Andongcho		
Thiam, Oumar	New Hampshire Phantoms	New Hampshire Phantoms	Cincinnati Kings	8/11/2007	89		LGE	Loftus, Chris		
Micklos, Nathan	Cincinnati Kings	New Hampshire Phantoms	Cincinnati Kings	8/11/2007	7		LGE	Miller, Samuel		
Glaser, Philip	Cincinnati Kings	New Hampshire Phantoms	Cincinnati Kings	8/11/2007	45		LGE			
Micklos, Nathan	Cincinnati Kings	New Hampshire Phantoms	Cincinnati Kings	8/11/2007	58		LGE	Slemker, Jake		
Gorres, Sascha	Richmond Kickers	Richmond Kickers	Cleveland City Stars	8/11/2007	16		LGE	Burke, Michael		
Moffat, Adam	Cleveland City Stars	Richmond Kickers	Cleveland City Stars	8/11/2007	28		LGE	Cummings, Jack		
Rivera-Valdovinos, Santa Maria	Seattle Sounders	Seattle Sounders	Minnesota Thunder	8/11/2007	63		LGE	Alcaraz-Cuellar, Hugo		
Graham, Taylor	Seattle Sounders	Seattle Sounders	Minnesota Thunder	8/11/2007	90		LGE	Alcaraz-Cuellar, Hugo		
Ota, Keisuke	Minnesota Thunder	Seattle Sounders	Minnesota Thunder	8/11/2007	77		LGE	Greenfield, Jonathan		
Ota, Keisuke	Minnesota Thunder	Seattle Sounders	Minnesota Thunder	8/11/2007	82		LGE	Gibson, Leo		
Menyongar, Johnny	Rochester Rhinos	Rochester Rhinos	Puerto Rico Islanders	8/12/2007	26		LGE			
Severs, Chad	Rochester Rhinos	Rochester Rhinos	Puerto Rico Islanders	8/12/2007	72		LGE	Diallo, Hamed		
Valente, Alfredo	Vancouver Whitecaps	Vancouver Whitecaps	Minnesota Thunder	8/12/2007	8		LGE	Jordan, Jason		
Cvilikas, Brian	Wilmington Hammerheads	Wilmington Hammerheads	Bermuda Hogges	8/12/2007	58		LGE	Zarate, Juvenal (Junior)		
Cvilikas, Brian	Wilmington Hammerheads	Wilmington Hammerheads	Bermuda Hogges	8/12/2007	64		LGE	Nweke, Charles		
Cvilikas, Brian	Wilmington Hammerheads	Wilmington Hammerheads	Bermuda Hogges	8/12/2007	90		LGE			
Edozien, Connally	Carolina Railhawks	Charleston Battery	Carolina Railhawks	8/14/2007	6		LGE	Carrieri, Chris		
Edozien, Connally	Carolina Railhawks	Charleston Battery	Carolina Railhawks	8/14/2007	41		LGE	Long, Phillip		
Edozien, Connally	Carolina Railhawks	Charleston Battery	Carolina Railhawks	8/14/2007	66		LGE	Low, Kupono		
Brown Perea, Roberto Ronaldo	Montreal Impact	California Victory	Montreal Impact	8/16/2007	34		LGE			
Vincello, Mauricio	Montreal Impact	California Victory	Montreal Impact	8/16/2007	59		LGE	Gjertsen, Joseph (Joey)		
Toure, Ansu	Minnesota Thunder	Minnesota Thunder	Portland Timbers	8/16/2007	11	Penalty	LGE			
Friedland, Kevin	Minnesota Thunder	Minnesota Thunder	Portland Timbers	8/16/2007	78	Penalty	LGE			
Taylor, Matthew	Portland Timbers	Minnesota Thunder	Portland Timbers	8/16/2007	22		LGE	Olum, Lawrence		
Ambriz, Jaime	Portland Timbers	Minnesota Thunder	Portland Timbers	8/16/2007	87		LGE	Taylor, Matthew		
Atieno, Taiwo (Tai)	Puerto Rico Islanders	Puerto Rico Islanders	Miami FC	8/17/2007	90		LGE			
O'Brien, Leighton	Seattle Sounders	California Victory	Seattle Sounders	8/18/2007	80	Penalty	LGE			
Menyongar, Johnny	Rochester Rhinos	Minnesota Thunder	Rochester Rhinos	8/18/2007	26		LGE			
Leduc, Patrick	Montreal Impact	Vancouver Whitecaps	Montreal Impact	8/18/2007	45		LGE	Brown Perea, Roberto Ronaldo		
Palleschi, Matthew	Montreal Impact	Vancouver Whitecaps	Montreal Impact	8/18/2007	90		LGE	Jordan, Matthew		
Sims, Willie	Puerto Rico Islanders	Puerto Rico Islanders	Miami FC	8/19/2007	10		LGE			
Sims, Willie	Puerto Rico Islanders	Puerto Rico Islanders	Miami FC	8/19/2007	31		LGE	Velez, Marco		
Sims, Willie	Puerto Rico Islanders	Puerto Rico Islanders	Miami FC	8/19/2007	72	Penalty	LGE			
Mosquera, Nicolas	Miami FC	Puerto Rico Islanders	Miami FC	8/19/2007	63		LGE			
Fraser, Sean	Miami FC	Puerto Rico Islanders	Miami FC	8/19/2007	89		LGE			
Graham, Taylor	Seattle Sounders	Seattle Sounders	Atlanta Silverbacks	8/22/2007	81		LGE	O'Brien, Leighton		
Levesque, Roger	Seattle Sounders	Seattle Sounders	Atlanta Silverbacks	8/22/2007	84		LGE	Sakuda, Kevin		
Thompson, Justin	Portland Timbers	Portland Timbers	Charleston Battery	8/23/2007	79		LGE			
Gbeke, Charles	Montreal Impact	Rochester Rhinos	Montreal Impact	8/24/2007	70		LGE	Di Lorenzo, Leonardo		
Gervais, Gabriel	Montreal Impact	Rochester Rhinos	Montreal Impact	8/24/2007	73		LGE	Gbeke, Charles		
Jean-Jacques, Jamil	Miami FC	Miami FC	Portland Timbers	8/25/2007	68		LGE	Gonzalez, Luis (Luichi)		
Gregor, Andrew	Portland Timbers	Miami FC	Portland Timbers	8/25/2007	22	Penalty	LGE			
Thompson, Scot	Portland Timbers	Miami FC	Portland Timbers	8/25/2007	74		LGE	Gregor, Andrew		
Farber, Brian	Minnesota Thunder	Minnesota Thunder	Atlanta Silverbacks	8/25/2007	5		LGE	Weiler, Dale		
Millwood, Machel	Atlanta Silverbacks	Minnesota Thunder	Atlanta Silverbacks	8/25/2007	21		LGE	Rios-Rodriguez, Rodrigo		
McManus, Anthony (Tony)	Atlanta Silverbacks	Minnesota Thunder	Atlanta Silverbacks	8/25/2007	30		LGE	Bobo, Matthew		
Hayes, David	Atlanta Silverbacks	Minnesota Thunder	Atlanta Silverbacks	8/25/2007	50		LGE	Ukah, Warren		
Clarke, Jeff	Vancouver Whitecaps	Vancouver Whitecaps	Charleston Battery	8/25/2007	69		LGE	McLaughlin, Jason		
Low, Kupono	Carolina Railhawks	Carolina Railhawks	Montreal Impact	8/26/2007	52	Penalty	LGE			
Atieno, Taiwo (Tai)	Puerto Rico Islanders	Puerto Rico Islanders	Portland Timbers	8/26/2007	56		LGE	Villagas-Espana, Petter		
Le Toux, Sebastian	Seattle Sounders	Seattle Sounders	Charleston Battery	8/26/2007	43		LGE	Alcaraz-Cuellar, Hugo		
Nash, Martin	Vancouver Whitecaps	Vancouver Whitecaps	Minnesota Thunder	8/30/2007	16		LGE	Marcina, Alen		
Gbeke, Charles	Montreal Impact	Montreal Impact	Rochester Rhinos	8/31/2007	9		LGE	Vincello, Mauricio		
Gbeke, Charles	Montreal Impact	Montreal Impact	Rochester Rhinos	8/31/2007	35		LGE	Gjertsen, Joseph (Joey)		
Levesque, Roger	Seattle Sounders	Seattle Sounders	Minnesota Thunder	8/31/2007	79		LGE	Schmid, Andre		
Zenoni, Kyle	Minnesota Thunder	Seattle Sounders	Minnesota Thunder	8/31/2007	23		LGE			
Zenoni, Kyle	Minnesota Thunder	Seattle Sounders	Minnesota Thunder	8/31/2007	45		LGE	Farber, Brian		
Millwood, Machel	Atlanta Silverbacks	Atlanta Silverbacks	Puerto Rico Islanders	9/1/2007	3		LGE	McManus, Anthony (Tony)		
Ukah, Warren	Atlanta Silverbacks	Atlanta Silverbacks	Puerto Rico Islanders	9/1/2007	12		LGE	Hayes, David		
Wolfe, Anthony	Atlanta Silverbacks	Atlanta Silverbacks	Puerto Rico Islanders	9/1/2007	79		LGE	Buete, George (Scott)		
Krause, John	Puerto Rico Islanders	Atlanta Silverbacks	Puerto Rico Islanders	9/1/2007	48		LGE	Herrera, Victor Manuel		
Jordan, Bryan	Portland Timbers	Carolina Railhawks	Portland Timbers	9/1/2007	80		LGE	Kreamalmeyer, Luke		
Oliveira-Filho, Crizam (Zinho)	Miami FC	Miami FC	Charleston Battery	9/2/2007	22		LGE	Gonzalez, Luis (Luichi)		
Vasquez, Eric	Miami FC	Miami FC	Charleston Battery	9/2/2007	27	Penalty	LGE			
Mosquera, Nicolas	Miami FC	Miami FC	Charleston Battery	9/2/2007	90		LGE	Calix, Luis Enrique		
Armstrong, Stephen	Charleston Battery	Miami FC	Charleston Battery	9/2/2007	4		LGE	Fuller, Ian		
King, Aaron	Charleston Battery	Miami FC	Charleston Battery	9/2/2007	13		LGE	Armstrong, Stephen		
Leduc, Patrick	Montreal Impact	Montreal Impact	Atlanta Silverbacks	9/5/2007	44		LGE			
Gibson, Leo	Minnesota Thunder	Minnesota Thunder	Carolina Railhawks	9/6/2007	9		LGE	Spicer, Darren		
Gibson, Leo	Minnesota Thunder	Minnesota Thunder	Carolina Railhawks	9/6/2007	43		LGE			
Farber, Brian	Minnesota Thunder	Minnesota Thunder	Carolina Railhawks	9/6/2007	52		LGE	Weiler, Dale		
Gibson, Leo	Minnesota Thunder	Minnesota Thunder	Carolina Railhawks	9/6/2007	67		LGE			
Gibson, Leo	Minnesota Thunder	Minnesota Thunder	Carolina Railhawks	9/6/2007	75		LGE			
Le Toux, Sebastian	Seattle Sounders	Seattle Sounders	California Victory	9/6/2007	6		LGE	Gardner, Joshua		
Le Toux, Sebastian	Seattle Sounders	Seattle Sounders	California Victory	9/6/2007	24		LGE	Levesque, Roger		
Le Toux, Sebastian	Seattle Sounders	Seattle Sounders	California Victory	9/6/2007	61		LGE	Levesque, Roger		
Schmid, Andre	Seattle Sounders	Seattle Sounders	California Victory	9/6/2007	66		LGE	Treschuk, Kenji		
Donatelli, Tony	Vancouver Whitecaps	Vancouver Whitecaps	Atlanta Silverbacks	9/7/2007	81		LGE	Nash, Martin		
McManus, Anthony (Tony)	Atlanta Silverbacks	Vancouver Whitecaps	Atlanta Silverbacks	9/7/2007	88		LGE			
Norkus, Caleb	Carolina Railhawks	California Victory	Carolina Railhawks	9/8/2007	38		LGE			
Brightwell, Stuart	Carolina Railhawks	California Victory	Carolina Railhawks	9/8/2007	9		LGE	Carrieri, Chris		
Martinez, Rey Angel	Rochester Rhinos	Rochester Rhinos	Montreal Impact	9/8/2007	68		LGE	Palguta, Scott		
Delicate, Matthew	Rochester Rhinos	Rochester Rhinos	Montreal Impact	9/8/2007	78		LGE	Diallo, Hamed		
O'Brien, Leighton	Seattle Sounders	Minnesota Thunder	Seattle Sounders	9/9/2007	14		LGE			
Atieno, Taiwo (Tai)	Puerto Rico Islanders	Puerto Rico Islanders	Charleston Battery	7/15/2007	39		LGE	Herrera, Victor Manuel		
Atieno, Taiwo (Tai)	Puerto Rico Islanders	Puerto Rico Islanders	Charleston Battery	7/15/2007	42		LGE	Needham, Jay		
Gonzalez-Pareja, Alejandro	Puerto Rico Islanders	Puerto Rico Islanders	Charleston Battery	7/15/2007	45	Penalty	LGE			
Noel, Fabrice	Puerto Rico Islanders	Puerto Rico Islanders	Charleston Battery	7/15/2007	59		LGE	Atieno, Taiwo (Tai)		
Alvarez, Byron	Charleston Battery	Puerto Rico Islanders	Charleston Battery	7/15/2007	20		LGE	Alavanja, Lazo		
Curran, Brandon	Charleston Battery	Puerto Rico Islanders	Charleston Battery	7/15/2007	40		LGE	Alvarez, Byron		
Alavanja, Lazo	Charleston Battery	Puerto Rico Islanders	Charleston Battery	7/15/2007	57		LGE			
Fisher, Stephen	Harrisburg City Islanders	Cleveland City Stars	Harrisburg City Islanders	8/18/2007	106		PLO	Devlin, Brian		
Watson, Matthew	Richmond Kickers	Richmond Kickers	Charlotte Eagles	8/18/2007	14		PLO	Bulow, David		
Jaman, Nowaf	Richmond Kickers	Richmond Kickers	Charlotte Eagles	8/18/2007	110		PLO	Gorres, Sascha		
Swinehart, Dustin	Charlotte Eagles	Richmond Kickers	Charlotte Eagles	8/18/2007	87		PLO	Sutton, Jamal		
Schramm, Frederick (Ricky)	Richmond Kickers	Richmond Kickers	Harrisburg City Islanders	8/25/2007	75		PLO	Burke, Michael		
Ombiji, Brian	Harrisburg City Islanders	Richmond Kickers	Harrisburg City Islanders	8/25/2007	45		PLO	Schofield, David		
Ukah, Warren	Atlanta Silverbacks	Atlanta Silverbacks	Rochester Rhinos	9/14/2007	8		PLO	Hayes, David		
Wolfe, Anthony	Atlanta Silverbacks	Atlanta Silverbacks	Rochester Rhinos	9/14/2007	87		PLO	Liendo, Luis		
Ambersley, Michael	Rochester Rhinos	Atlanta Silverbacks	Rochester Rhinos	9/14/2007	17		PLO			
Scott, Zacharias (Zach)	Seattle Sounders	Carolina Railhawks	Seattle Sounders	9/14/2007	48		PLO	O'Brien, Leighton		
Schmid, Andre	Seattle Sounders	Carolina Railhawks	Seattle Sounders	9/14/2007	82		PLO			
Brown Perea, Roberto Ronaldo	Montreal Impact	Montreal Impact	Puerto Rico Islanders	9/14/2007	8		PLO	Vincello, Mauricio		
Vincello, Mauricio	Montreal Impact	Montreal Impact	Puerto Rico Islanders	9/14/2007	26		PLO	Brown Perea, Roberto Ronaldo		
Vincello, Mauricio	Montreal Impact	Montreal Impact	Puerto Rico Islanders	9/14/2007	36		PLO	Aguilar, Luis		
Villagas-Espana, Petter	Puerto Rico Islanders	Montreal Impact	Puerto Rico Islanders	9/14/2007	16		PLO	Lyssand, Lars		
Atieno, Taiwo (Tai)	Puerto Rico Islanders	Montreal Impact	Puerto Rico Islanders	9/14/2007	28		PLO	Rivera, Alexis		
Jordan, Jason	Vancouver Whitecaps	Vancouver Whitecaps	Portland Timbers	9/14/2007	76		PLO			
Thompson, Justin	Portland Timbers	Portland Timbers	Vancouver Whitecaps	9/16/2007	27		PLO	Knowles, Cameron		
Gregor, Andrew	Portland Timbers	Portland Timbers	Vancouver Whitecaps	9/16/2007	70		PLO	Higgins, Shaun		
Ambriz, Jaime	Portland Timbers	Portland Timbers	Vancouver Whitecaps	9/16/2007	82		PLO	Thompson, Justin		
Atieno, Taiwo (Tai)	Puerto Rico Islanders	Puerto Rico Islanders	Montreal Impact	9/16/2007	29		PLO	Delgado, Noah		
Herrera, Victor Manuel	Puerto Rico Islanders	Puerto Rico Islanders	Montreal Impact	9/16/2007	81		PLO	Noel, Fabrice		
Sims, Willie	Puerto Rico Islanders	Puerto Rico Islanders	Montreal Impact	9/16/2007	90		PLO			
Delicate, Matthew	Rochester Rhinos	Rochester Rhinos	Atlanta Silverbacks	9/16/2007	79		PLO	Loera, Alfonso		
Millwood, Machel	Atlanta Silverbacks	Rochester Rhinos	Atlanta Silverbacks	9/16/2007	40		PLO	Ukah, Warren		
O'Brien, Leighton	Seattle Sounders	Seattle Sounders	Carolina Railhawks	9/16/2007	90	Penalty	PLO			
Ukah, Warren	Atlanta Silverbacks	Atlanta Silverbacks	Portland Timbers	9/21/2007	43		PLO	Millwood, Machel		
Jordan, Bryan	Portland Timbers	Atlanta Silverbacks	Portland Timbers	9/21/2007	49		PLO			
Villagas-Espana, Petter	Puerto Rico Islanders	Puerto Rico Islanders	Seattle Sounders	9/21/2007	39		PLO	Gonzalez-Pareja, Alejandro		
Alcaraz-Cuellar, Hugo	Seattle Sounders	Puerto Rico Islanders	Seattle Sounders	9/21/2007	24		PLO	O'Brien, Leighton		
Treschuk, Kenji	Seattle Sounders	Puerto Rico Islanders	Seattle Sounders	9/21/2007	69		PLO	Levesque, Roger		
Howes, Gregory	Seattle Sounders	Seattle Sounders	Puerto Rico Islanders	9/23/2007	101		PLO	Levesque, Roger		
Delgado, Alberto (Cuba)	Puerto Rico Islanders	Seattle Sounders	Puerto Rico Islanders	9/23/2007	80		PLO	Delgado, Noah		
Herrera, Victor Manuel	Puerto Rico Islanders	Seattle Sounders	Puerto Rico Islanders	9/23/2007	117		PLO			
Howes, Gregory	Seattle Sounders	Seattle Sounders	Atlanta Silverbacks	9/29/2007	45		PLO	Alcaraz-Cuellar, Hugo		
Alcaraz-Cuellar, Hugo	Seattle Sounders	Seattle Sounders	Atlanta Silverbacks	9/29/2007	61		PLO	Graham, Taylor		
Howes, Gregory	Seattle Sounders	Seattle Sounders	Atlanta Silverbacks	9/29/2007	82		PLO			
Tomlinson, Craig	Seattle Sounders	Seattle Sounders	Atlanta Silverbacks	9/29/2007	90		PLO			
Stacy, Jake	West Michigan Edge	Toronto Lynx	West Michigan Edge	5/12/2007	49		PDL	Webster, Kenzo		
Oatley, Tom	West Michigan Edge	Toronto Lynx	West Michigan Edge	5/12/2007	54		PDL	Stacy, Jake		
DeLass, Joel	West Michigan Edge	Toronto Lynx	West Michigan Edge	5/12/2007	63		PDL			
Medwin, Cameron	Toronto Lynx	Toronto Lynx	Chicago Fire Premier	5/25/2007	46	Penalty	PDL			
McNamara, Mikael (Taylor)	Toronto Lynx	Toronto Lynx	Chicago Fire Premier	5/25/2007	64		PDL			
Hlavaty, Neil	Chicago Fire Premier	Toronto Lynx	Chicago Fire Premier	5/25/2007	37		PDL	McCarty, Marcus		
Elass, Strider	Chicago Fire Premier	Toronto Lynx	Chicago Fire Premier	5/25/2007	71		PDL	Handbury, Ryan		
Murray, Tristan	Toronto Lynx	Toronto Lynx	Michigan Bucks	6/3/2007	69		PDL			
Jafta, Nathaniel (Nate)	Michigan Bucks	Toronto Lynx	Michigan Bucks	6/3/2007	51		PDL	Shipalane, Tiyiselani (Ti)		
Uzoigwe, Kenny	Michigan Bucks	Toronto Lynx	Michigan Bucks	6/3/2007	89		PDL	Morisset, Alexandre (Alex)		
Fairweather, Jamie	Toronto Lynx	Indiana Invaders	Toronto Lynx	6/7/2007	30		PDL	Medwin, Cameron		
Stedmond, Luke	Toronto Lynx	Indiana Invaders	Toronto Lynx	6/7/2007	84		PDL			
Daniel, Ian	Michigan Bucks	Michigan Bucks	Toronto Lynx	6/15/2007	33		PDL	Palladino, John		
Shipalane, Tiyiselani (Ti)	Michigan Bucks	Michigan Bucks	Toronto Lynx	6/15/2007	45		PDL	Jafta, Nathaniel (Nate)		
Palladino, John	Michigan Bucks	Michigan Bucks	Toronto Lynx	6/15/2007	48		PDL			
Uzoigwe, Kenny	Michigan Bucks	Michigan Bucks	Toronto Lynx	6/15/2007	78		PDL	Jafta, Nathaniel (Nate)		
Stacy, Jake	West Michigan Edge	West Michigan Edge	Toronto Lynx	6/17/2007	38		PDL			
Stacy, Jake	West Michigan Edge	West Michigan Edge	Toronto Lynx	6/17/2007	66		PDL	Oatley, Tom		
Wiredu, Murphy	Toronto Lynx	West Michigan Edge	Toronto Lynx	6/17/2007	30		PDL			
Wiredu, Murphy	Toronto Lynx	Ft. Wayne Fever	Toronto Lynx	6/20/2007	31		PDL			
Fairweather, Jamie	Toronto Lynx	Ft. Wayne Fever	Toronto Lynx	6/20/2007	69		PDL	Titus, Rick		
Wiredu, Murphy	Toronto Lynx	Toronto Lynx	Indiana Invaders	6/24/2007	59		PDL	Titus, Rick		
Wiredu, Murphy	Toronto Lynx	Toronto Lynx	Indiana Invaders	6/24/2007	65		PDL			
Jeffers, Kayin	Toronto Lynx	Toronto Lynx	Indiana Invaders	6/24/2007	70		PDL	DeLuca, Sergio		
Revivo, Daniel	Toronto Lynx	Toronto Lynx	Indiana Invaders	6/24/2007	77		PDL			
Stedmond, Luke	Toronto Lynx	Toronto Lynx	Indiana Invaders	6/24/2007	80		PDL	Revivo, Daniel		
Gillespie, Steven (Steve)	Cleveland Internationals	Cleveland Internationals	Toronto Lynx	7/5/2007	66		PDL			
Sipos, Corey	Cleveland Internationals	Cleveland Internationals	Toronto Lynx	7/5/2007	71		PDL	Tutich, Matthew (Matt)		
Tutich, Matthew (Matt)	Cleveland Internationals	Cleveland Internationals	Toronto Lynx	7/5/2007	86		PDL	Gillespie, Steven (Steve)		
Wiredu, Murphy	Toronto Lynx	Cleveland Internationals	Toronto Lynx	7/5/2007	28		PDL	Rios, Derek		
Revivo, Daniel	Toronto Lynx	Toronto Lynx	Cleveland Internationals	7/11/2007	16		PDL	Omokhua, Kevin		
Wiredu, Murphy	Toronto Lynx	Toronto Lynx	Cleveland Internationals	7/11/2007	57		PDL	McNamara, Mikael (Taylor)		
Stedmond, Luke	Toronto Lynx	Toronto Lynx	Cleveland Internationals	7/11/2007	83		PDL	McNamara, Mikael (Taylor)		
Wiredu, Murphy	Toronto Lynx	Toronto Lynx	Cleveland Internationals	7/11/2007	88		PDL	Rios, Derek		
Tutich, Matthew (Matt)	Cleveland Internationals	Toronto Lynx	Cleveland Internationals	7/11/2007	14		PDL			
Wiredu, Murphy	Toronto Lynx	Toronto Lynx	Ft. Wayne Fever	7/13/2007	43		PDL	Jeffers, Kayin		
Revivo, Daniel	Toronto Lynx	Toronto Lynx	Ft. Wayne Fever	7/13/2007	70		PDL			
Webb, Victor	Ft. Wayne Fever	Toronto Lynx	Ft. Wayne Fever	7/13/2007	17		PDL	Wilson, Philip		
Wilson, Philip	Ft. Wayne Fever	Toronto Lynx	Ft. Wayne Fever	7/13/2007	26		PDL			
Bauer, David	Ft. Wayne Fever	Toronto Lynx	Ft. Wayne Fever	7/13/2007	50		PDL	Wilson, Philip		
DeAbreau, Christopher	Toronto Lynx	Toronto Lynx	Ft. Wayne Fever	7/15/2007	6		PDL			
Fuzetti, Mauro	Michigan Bucks	Michigan Bucks	Toronto Lynx	7/20/2007	24		PDL	DeMartin, Douglas (Doug)		
Wiredu, Murphy	Toronto Lynx	Michigan Bucks	Toronto Lynx	7/20/2007	52		PDL			
Wiredu, Murphy	Toronto Lynx	Michigan Bucks	Toronto Lynx	7/20/2007	66		PDL			
Roberts, Dane M	Toronto Lynx	Michigan Bucks	Toronto Lynx	7/20/2007	90		PDL	Revivo, Daniel		
Jordan, Cameron	Ft. Wayne Fever	Ft. Wayne Fever	Indiana Invaders	5/14/2007	76		PDL			
Murrow, Justin	Indiana Invaders	Ft. Wayne Fever	Indiana Invaders	5/14/2007	46		PDL			
Stewart, Ryan	Indiana Invaders	Ft. Wayne Fever	Indiana Invaders	5/14/2007	55		PDL			
