Player	Team-For	Home-Team	Away-Team	Date	Goal-Time	Goal-Type	Comp	Assist	Assist2	
Houser, Jeff	Nashville Metros	Charlotte Eagles	Nashville Metros	5/11/2001	6		LGE			
Costa, Rodrigo	Indiana Blast	Indiana Blast	Atlanta Silverbacks	5/11/2001	12		LGE			
Costa, Rodrigo	Indiana Blast	Indiana Blast	Atlanta Silverbacks	5/11/2001	16		LGE			
Rodriguez, Edmundo	Atlanta Silverbacks	Indiana Blast	Atlanta Silverbacks	5/11/2001	88		LGE			
Noonan, Patrick	Kalamazoo Kingdom	Kalamazoo Kingdom	Mid Michigan Bucks	5/11/2001	0		LGE	Mariscalco, Michael		
Schomaker, Chad	Mid Michigan Bucks	Kalamazoo Kingdom	Mid Michigan Bucks	5/11/2001	0		LGE	Malachino, Joe		
Mack, Ryan	Mid Michigan Bucks	Kalamazoo Kingdom	Mid Michigan Bucks	5/11/2001	0		LGE			
Snape, Paul	Mid Michigan Bucks	Kalamazoo Kingdom	Mid Michigan Bucks	5/11/2001	0		LGE	Detter, Justin		
Kuykendall, Chris	Chesapeake Dragons	Cape Cod Crusaders	Chesapeake Dragons	5/11/2001	0		LGE	Olsen, Ryan		
Phillips, Derek	Chesapeake Dragons	Cape Cod Crusaders	Chesapeake Dragons	5/11/2001	0		LGE	Abraham, Jumed		
Kaplan, Brandon	Chico Rooks	Chico Rooks	Arizona Sahuaros	5/11/2001	0		LGE	Freeman, Dean		
Orellana, Luis	Chico Rooks	Chico Rooks	Arizona Sahuaros	5/11/2001	0		LGE	Zametkin, Alex		
Coelho-Neto, Manuel	Arizona Sahuaros	Chico Rooks	Arizona Sahuaros	5/11/2001	0		LGE	Diedrich, Joeseff		
Adair, Chugger	San Diego Flash	San Diego Flash	El Paso Patriots	5/11/2001	6		LGE			
Calderson, Carlos	San Diego Flash	San Diego Flash	El Paso Patriots	5/11/2001	15		LGE			
Hetherington, Nate	San Diego Flash	San Diego Flash	El Paso Patriots	5/11/2001	45		LGE			
Baena, Mark	Portland Timbers	Portland Timbers	Seattle Sounders	5/11/2001	25		LGE			
Sancho, Brent	Portland Timbers	Portland Timbers	Seattle Sounders	5/11/2001	38		LGE			
Estrada, Jorge	Utah Blitzz	Northern Nevada Aces	Utah Blitzz	5/11/2001	0		LGE	Afash, Fadi		
Estrada, Jorge	Utah Blitzz	Northern Nevada Aces	Utah Blitzz	5/11/2001	0		LGE	McNicol, William (BJ)		
Afash, Fadi	Utah Blitzz	Northern Nevada Aces	Utah Blitzz	5/11/2001	0		LGE			
Afash, Fadi	Utah Blitzz	Northern Nevada Aces	Utah Blitzz	5/11/2001	0		LGE			
Noleen, Kevin	Utah Blitzz	Northern Nevada Aces	Utah Blitzz	5/11/2001	0		LGE			
Afash, Fadi	Utah Blitzz	Northern Nevada Aces	Utah Blitzz	5/11/2001	0		LGE			
Modersohn, Seth	Des Moines Menace	Des Moines Menace	Twin Cities Phoenix	5/12/2001	0		LGE			
Bourne, Matthew	Des Moines Menace	Des Moines Menace	Twin Cities Phoenix	5/12/2001	0		LGE			
Peattie, Geoff	Twin Cities Phoenix	Des Moines Menace	Twin Cities Phoenix	5/12/2001	0		LGE			
Queen, Warren	Cocoa Expos	Cocoa Expos	Palm Beach Pumas	5/12/2001	0		LGE	Broder, Jordy		
Broder, Jordy	Cocoa Expos	Cocoa Expos	Palm Beach Pumas	5/12/2001	0		LGE			
Warner, Byron	Palm Beach Pumas	Cocoa Expos	Palm Beach Pumas	5/12/2001	0		LGE			
Cudjoe, Jason	Cape Cod Crusaders	Cape Cod Crusaders	Jersey Falcons	5/12/2001	0		LGE	Harris, Samuel		
Schmidt, Casey	Cape Cod Crusaders	Cape Cod Crusaders	Jersey Falcons	5/12/2001	0		LGE	Cudjoe, Jason		
Schmidt, Casey	Cape Cod Crusaders	Cape Cod Crusaders	Jersey Falcons	5/12/2001	0		LGE	Fink, Roy		
Lopuski, Jonathon	Jersey Falcons	Cape Cod Crusaders	Jersey Falcons	5/12/2001	0		LGE	Niziolek, Derik		
Mustac, Thomas	Jersey Falcons	Cape Cod Crusaders	Jersey Falcons	5/12/2001	0		LGE	Niziolek, Derik		
Geltz, Tim	Central Florida Kraze	Central Florida Kraze	Tampa Bay Hawks	5/12/2001	0		LGE	Weeks, Travis		
Geltz, Tim	Central Florida Kraze	Central Florida Kraze	Tampa Bay Hawks	5/12/2001	0		LGE	Luker, Tom		
Ooft, Harold	Tampa Bay Hawks	Central Florida Kraze	Tampa Bay Hawks	5/12/2001	0		LGE			
Peirano, Leonardo	Indiana Invaders	Indiana Invaders	Kalamazoo Kingdom	5/12/2001	0		LGE			
Rodriguez, Andy	Indiana Invaders	Indiana Invaders	Kalamazoo Kingdom	5/12/2001	0		LGE	Roff, Andrew		
Austin, Ryan	Indiana Invaders	Indiana Invaders	Kalamazoo Kingdom	5/12/2001	0		LGE	Clark, James		
Leitch, Chris	Kalamazoo Kingdom	Indiana Invaders	Kalamazoo Kingdom	5/12/2001	0		LGE	Lukungu, Ali		
Noonan, Patrick	Kalamazoo Kingdom	Indiana Invaders	Kalamazoo Kingdom	5/12/2001	0		LGE			
Hutson, Renwick	Westchester Flames	Westchester Flames	Vermont Voltage	5/12/2001	0		LGE	Nava, Fredy		
Bradley, Richard	Westchester Flames	Westchester Flames	Vermont Voltage	5/12/2001	0		LGE	Bojovic, Radoslav		
Farrell, James	Vermont Voltage	Westchester Flames	Vermont Voltage	5/12/2001	0		LGE	Popovic, Milenko		
Brasil, Manuel	Stanislaus United Cruisers	Stanislaus United Cruisers	Arizona Sahuaros	5/12/2001	0		LGE	Sousa, Frank		
Pepe, Michael	Stanislaus United Cruisers	Stanislaus United Cruisers	Arizona Sahuaros	5/12/2001	0		LGE	Owen, Joseph		
Bingham, Benjamin	Southern California Seahorse	Southern California Seahorse	Orange County Blue Star	5/12/2001	0		LGE	Evans, Matt		
Hotchkin, Jason	Southern California Seahorse	Southern California Seahorse	Orange County Blue Star	5/12/2001	0		LGE			
Taylor, Matthew	Orange County Blue Star	Southern California Seahorse	Orange County Blue Star	5/12/2001	0		LGE			
Ready, Troy	Spokane Shadow	Spokane Shadow	Yakima Reds	5/12/2001	0		LGE			
Quinn, Connor	Spokane Shadow	Spokane Shadow	Yakima Reds	5/12/2001	0		LGE	Krestian, Kenny		
Machado, LuisMarcelo	Yakima Reds	Spokane Shadow	Yakima Reds	5/12/2001	0		LGE			
Jenkins, Scott	Seattle Sounders	Seattle Sounders	Portland Timbers	5/12/2001	62		LGE			
Kinoshita, Kei	Seattle Sounders	Seattle Sounders	Portland Timbers	5/12/2001	110		LGE			
Sawatzky, Darren	Portland Timbers	Seattle Sounders	Portland Timbers	5/12/2001	32	Penalty	LGE			
Macias, Luis Antonio	El Paso Patriots	El Paso Patriots	San Diego Flash	5/12/2001	87		LGE			
Farias, Carlos	El Paso Patriots	El Paso Patriots	San Diego Flash	5/12/2001	65		LGE	Mercado, Salvador		
Farias, Carlos	El Paso Patriots	El Paso Patriots	San Diego Flash	5/12/2001	51		LGE			
Watson, Jerome	San Diego Flash	El Paso Patriots	San Diego Flash	5/12/2001	90		LGE	Hetherington, Nate		
Del Monte, Luiz	Louisiana Outlaws	Louisiana Outlaws	Lafayette Lightning	5/12/2001	0		LGE			
Owens, Danny	Louisiana Outlaws	Louisiana Outlaws	Lafayette Lightning	5/12/2001	0		LGE	Hill, Stephen		
Del Monte, Luiz	Louisiana Outlaws	Louisiana Outlaws	Lafayette Lightning	5/12/2001	0		LGE			
Brown, Beau	Lafayette Lightning	Louisiana Outlaws	Lafayette Lightning	5/12/2001	0		LGE			
Veselka, Chris	Lafayette Lightning	Louisiana Outlaws	Lafayette Lightning	5/12/2001	0		LGE	Rebuck, Daniel		
Veselka, Chris	Lafayette Lightning	Louisiana Outlaws	Lafayette Lightning	5/12/2001	0		LGE	Rebuck, Daniel		
Zuazua, Luis	Texas Spurs	Texas Spurs	West Dallas Kings	5/12/2001	0		LGE			
Shamu, Patrick	Texas Spurs	Texas Spurs	West Dallas Kings	5/12/2001	0		LGE	Nicholson, Aaron		
Shamu, Patrick	Texas Spurs	Texas Spurs	West Dallas Kings	5/12/2001	0		LGE	Elias, Wesley		
Elias, Wesley	Texas Spurs	Texas Spurs	West Dallas Kings	5/12/2001	0		LGE	Shamu, Patrick		
Dapaah, Daniel	West Dallas Kings	Texas Spurs	West Dallas Kings	5/12/2001	0		LGE			
Sastoque, Juan	West Dallas Kings	Texas Spurs	West Dallas Kings	5/12/2001	0		LGE			
Risch, Danny	Central Coast Roadrunners	San Fernando Valley Heroes	Central Coast Roadrunners	5/12/2001	0		LGE			
Risch, Danny	Central Coast Roadrunners	San Fernando Valley Heroes	Central Coast Roadrunners	5/12/2001	0		LGE			
Afash, Fadi	Utah Blitzz	Northern Nevada Aces	Utah Blitzz	5/12/2001	0		LGE	Noleen, Kevin		
Afash, Fadi	Utah Blitzz	Northern Nevada Aces	Utah Blitzz	5/12/2001	0		LGE	Noleen, Kevin		
Noleen, Kevin	Utah Blitzz	Northern Nevada Aces	Utah Blitzz	5/12/2001	0		LGE			
Westcott, Sterling	Utah Blitzz	Northern Nevada Aces	Utah Blitzz	5/12/2001	0		LGE			
Afash, Fadi	Utah Blitzz	Northern Nevada Aces	Utah Blitzz	5/12/2001	0		LGE			
Evans, Chad	Hershey Wildcats	Hershey Wildcats	Pittsburgh Riverhounds	5/12/2001	83		LGE			
Klein, Stephen	Hershey Wildcats	Hershey Wildcats	Pittsburgh Riverhounds	5/12/2001	45		LGE			
Proctor, James	Boston Bulldogs	Boston Bulldogs	Chesapeake Dragons	5/12/2001	0		LGE			
Jantz, Brandon	Boston Bulldogs	Boston Bulldogs	Chesapeake Dragons	5/12/2001	0		LGE			
Brown, Ricky	Chesapeake Dragons	Boston Bulldogs	Chesapeake Dragons	5/12/2001	0		LGE			
Conway, Paul	Charleston Battery	Charleston Battery	Montreal Impact	5/12/2001	69		LGE			
Jean-Baptiste, Gilbert	Charleston Battery	Charleston Battery	Montreal Impact	5/12/2001	60		LGE			
Matis, Marcel	Cincinnati Riverhawks	Cincinnati Riverhawks	Atlanta Silverbacks	5/12/2001	90		LGE	Nikocaj, Dzevat		
Mucino, Michael	Cincinnati Riverhawks	Cincinnati Riverhawks	Atlanta Silverbacks	5/12/2001	28		LGE	Matis, Marcel		
Finn, Sean	Atlanta Silverbacks	Cincinnati Riverhawks	Atlanta Silverbacks	5/12/2001	7		LGE	Armas, Anibal (Steve)		
Rodriguez, Edmundo	Atlanta Silverbacks	Cincinnati Riverhawks	Atlanta Silverbacks	5/12/2001	98		LGE			
Moleka, Ignace (Iggy)	Atlanta Silverbacks	Cincinnati Riverhawks	Atlanta Silverbacks	5/12/2001	20		LGE	Walker, Ryan		
Panos, Charles	Wilmington Hammerheads	Wilmington Hammerheads	New Jersey Stallions	5/12/2001	0		LGE	Fillingham, Karl		
Franks, Michael	Wilmington Hammerheads	Wilmington Hammerheads	New Jersey Stallions	5/12/2001	0		LGE	Young, David		
Cairns, Jason	New Jersey Stallions	Wilmington Hammerheads	New Jersey Stallions	5/12/2001	0		LGE	Ellis, Trevor		
Higgins, Shaun	Brooklyn Knights	Brooklyn Knights	North Jersey Imperials	5/13/2001	0		LGE	Acquista, Alessandro		
Chambers, Rinaldo	Brooklyn Knights	Brooklyn Knights	North Jersey Imperials	5/13/2001	0		LGE	Higgins, Shaun		
Ulloa, Sergio	North Jersey Imperials	Brooklyn Knights	North Jersey Imperials	5/13/2001	0		LGE	Bertsch, Kristofer		
Swinehart, Dustin	Charlotte Eagles	Charlotte Eagles	Montreal Impact	5/14/2001	13		LGE			
Mouw, Robert	Charlotte Eagles	Charlotte Eagles	Montreal Impact	5/14/2001	28		LGE			
Donaldson, Craig	Indiana Blast	Indiana Blast	Cincinnati Riverhawks	5/18/2001	59		LGE			
McDermott, Andrew	Indiana Blast	Indiana Blast	Cincinnati Riverhawks	5/18/2001	13		LGE			
Costa, Rodrigo	Indiana Blast	Indiana Blast	Cincinnati Riverhawks	5/18/2001	37		LGE			
Rockey, Shawn	Cincinnati Riverhawks	Indiana Blast	Cincinnati Riverhawks	5/18/2001	76		LGE	Kaszuba, RJ		
Matis, Marcel	Cincinnati Riverhawks	Indiana Blast	Cincinnati Riverhawks	5/18/2001	70		LGE			
Fenger-Larsen, Jakob	Nashville Metros	Nashville Metros	Atlanta Silverbacks	5/18/2001	66		LGE			
Fenger-Larsen, Jakob	Nashville Metros	Nashville Metros	Atlanta Silverbacks	5/18/2001	28		LGE			
Walker, Ryan	Atlanta Silverbacks	Nashville Metros	Atlanta Silverbacks	5/18/2001	37		LGE			
Adair, Chugger	San Diego Flash	San Diego Flash	Minnesota Thunder	5/18/2001	54		LGE			
Luna, Miguel	San Diego Flash	San Diego Flash	Minnesota Thunder	5/18/2001	58		LGE			
Bankov, Kalin	Minnesota Thunder	San Diego Flash	Minnesota Thunder	5/18/2001	89		LGE			
