Player	Team-For	Home-Team	Away-Team	Date	Goal-Time	Goal-Type	Comp	Assist	Assist2	
DaGama, Luis Renato	El Paso Patriots	El Paso Patriots	Atlanta Silverbacks	5/18/2002	90		LGE			
Piesner, Brian	Atlanta Silverbacks	El Paso Patriots	Atlanta Silverbacks	5/18/2002	10		LGE	Akin, Jon		
Parra, Carlos	Atlanta Silverbacks	El Paso Patriots	Atlanta Silverbacks	5/18/2002	108		LGE			
Piesner, Brian	Atlanta Silverbacks	Atlanta Silverbacks	El Paso Patriots	5/24/2002	78		LGE			
Broder, Jordy	Atlanta Silverbacks	Atlanta Silverbacks	El Paso Patriots	5/24/2002	70		LGE	Akin, Jon		
Hetherington, Nate	Atlanta Silverbacks	Atlanta Silverbacks	El Paso Patriots	5/24/2002	77		LGE	Parra, Carlos		
Ferruzzi, Marco	Richmond Kickers	Atlanta Silverbacks	Richmond Kickers	6/1/2002	76		LGE	Williams, Anthony		
Jeffrey, Kevin	Richmond Kickers	Atlanta Silverbacks	Richmond Kickers	6/1/2002	22		LGE	Burke, Michael		
Luzak, Peter	Richmond Kickers	Atlanta Silverbacks	Richmond Kickers	6/1/2002	20		LGE			
Iotov, Velko	Atlanta Silverbacks	Atlanta Silverbacks	Charlotte Eagles	6/7/2002	44		LGE	Broder, Jordy		
Nusum, John Barry	Atlanta Silverbacks	Atlanta Silverbacks	Charlotte Eagles	6/7/2002	9		LGE	Piesner, Brian		
Moleka, Ignace (Iggy)	Atlanta Silverbacks	Atlanta Silverbacks	Charlotte Eagles	6/7/2002	84		LGE	Broder, Jordy		
Kraemer, Steve	Atlanta Silverbacks	Atlanta Silverbacks	Charlotte Eagles	6/7/2002	7		LGE	Piesner, Brian		
Guastaferro, Andrew	Charlotte Eagles	Atlanta Silverbacks	Charlotte Eagles	6/7/2002	74		LGE	Gomez, Jose		
Norkus, Caleb	Charlotte Eagles	Atlanta Silverbacks	Charlotte Eagles	6/7/2002	23		LGE	Swinehart, Dustin		
Broder, Jordy	Atlanta Silverbacks	Charlotte Eagles	Atlanta Silverbacks	6/8/2002	54		LGE			
Steenkamp, Lenin	Rochester Rhinos	Rochester Rhinos	Atlanta Silverbacks	6/14/2002	48		LGE	Mladenov, Stoian		
Steenkamp, Lenin	Rochester Rhinos	Rochester Rhinos	Atlanta Silverbacks	6/14/2002	21		LGE	Simmonds, Greg		
Parra, Carlos	Atlanta Silverbacks	Rochester Rhinos	Atlanta Silverbacks	6/14/2002	71		LGE	Akin, Jon		
DePalma, Gary	Pittsburgh Riverhounds	Pittsburgh Riverhounds	Atlanta Silverbacks	6/15/2002	68		LGE	Gutierrez, Henry		
Houser, Jeff	Pittsburgh Riverhounds	Pittsburgh Riverhounds	Atlanta Silverbacks	6/15/2002	61		LGE	Worthen, Joey		
Flavius, David	Pittsburgh Riverhounds	Pittsburgh Riverhounds	Atlanta Silverbacks	6/15/2002	44		LGE	Houser, Jeff		
Jean-Baptiste, Gilbert	Pittsburgh Riverhounds	Pittsburgh Riverhounds	Atlanta Silverbacks	6/15/2002	13	Own Goal	LGE			
Parra, Carlos	Atlanta Silverbacks	Pittsburgh Riverhounds	Atlanta Silverbacks	6/15/2002	3		LGE	Piesner, Brian		
Evans, Justin	Charleston Battery	Charleston Battery	Atlanta Silverbacks	6/21/2002	100		LGE	Trout, Ryan		
Evans, Justin	Charleston Battery	Charleston Battery	Atlanta Silverbacks	6/21/2002	72		LGE	Swords, Kyle		
Iotov, Velko	Atlanta Silverbacks	Charleston Battery	Atlanta Silverbacks	6/21/2002	60		LGE			
Iotov, Velko	Atlanta Silverbacks	Atlanta Silverbacks	Charleston Battery	6/22/2002	50		LGE	Kraemer, Steve		
Diaz Arce, Raul	Charleston Battery	Atlanta Silverbacks	Charleston Battery	6/22/2002	35	Penalty	LGE			
Farris, Matthew	Charleston Battery	Atlanta Silverbacks	Charleston Battery	6/22/2002	65		LGE			
Nusum, John Barry	Atlanta Silverbacks	Atlanta Silverbacks	Hampton Roads Mariners	6/29/2002	25		LGE	Wall, James		
Woods, Alan	Atlanta Silverbacks	Atlanta Silverbacks	Hampton Roads Mariners	6/29/2002	90		LGE	Piesner, Brian		
Dominguez, Jeffrey	Hampton Roads Mariners	Atlanta Silverbacks	Hampton Roads Mariners	6/29/2002	47		LGE			
Moleka, Ignace (Iggy)	Atlanta Silverbacks	Atlanta Silverbacks	Hampton Roads Mariners	7/4/2002	12		LGE	Iotov, Velko		
Moleka, Ignace (Iggy)	Atlanta Silverbacks	Atlanta Silverbacks	Hampton Roads Mariners	7/4/2002	15		LGE	Parra, Carlos		
Piesner, Brian	Atlanta Silverbacks	Atlanta Silverbacks	Hampton Roads Mariners	7/4/2002	27		LGE	Kraemer, Steve		
Iotov, Velko	Atlanta Silverbacks	Atlanta Silverbacks	Hampton Roads Mariners	7/4/2002	58		LGE	Piesner, Brian		
Nusum, John Barry	Atlanta Silverbacks	Atlanta Silverbacks	Hampton Roads Mariners	7/4/2002	81		LGE	Piesner, Brian		
Brooks, Gary	Hampton Roads Mariners	Atlanta Silverbacks	Hampton Roads Mariners	7/4/2002	70		LGE	Glasgow, Gary		
Luzak, Peter	Richmond Kickers	Richmond Kickers	Atlanta Silverbacks	7/12/2002	30		LGE			
Hayes, David	Richmond Kickers	Richmond Kickers	Atlanta Silverbacks	7/12/2002	32		LGE	Jeffrey, Kevin		
Ferruzzi, Marco	Richmond Kickers	Richmond Kickers	Atlanta Silverbacks	7/12/2002	90		LGE	Dotsenko, Ihor		
Hetherington, Nate	Atlanta Silverbacks	Richmond Kickers	Atlanta Silverbacks	7/12/2002	55		LGE			
Lindenmayer, Christof	Hampton Roads Mariners	Hampton Roads Mariners	Atlanta Silverbacks	7/13/2002	39		LGE	Glasgow, Gary		
Kuhn, Tony	Atlanta Silverbacks	Hampton Roads Mariners	Atlanta Silverbacks	7/13/2002	54		LGE	Iotov, Velko		
Iotov, Velko	Atlanta Silverbacks	Hampton Roads Mariners	Atlanta Silverbacks	7/13/2002	58		LGE	Wall, James		
Iotov, Velko	Atlanta Silverbacks	Hampton Roads Mariners	Atlanta Silverbacks	7/13/2002	14		LGE	Kuhn, Tony		
Rivillo, Angel	Milwaukee Rampage	Milwaukee Rampage	Atlanta Silverbacks	7/19/2002	15		LGE	Bilyk, Jeff		
Golijanin, Ranko	Milwaukee Rampage	Milwaukee Rampage	Atlanta Silverbacks	7/19/2002	79		LGE	Wolyniec, John		
Bernal, Steve	Milwaukee Rampage	Milwaukee Rampage	Atlanta Silverbacks	7/19/2002	46		LGE	Golijanin, Ranko		
Jones, John	Charleston Battery	Atlanta Silverbacks	Charleston Battery	7/27/2002	60		LGE	Klein, Stephen		
Jones, John	Charleston Battery	Atlanta Silverbacks	Charleston Battery	7/27/2002	43		LGE	Dixon, Linval		
Godoy, Philippe	Atlanta Silverbacks	Atlanta Silverbacks	Rochester Rhinos	8/3/2002	79		LGE			
Steenkamp, Lenin	Rochester Rhinos	Atlanta Silverbacks	Rochester Rhinos	8/3/2002	62		LGE	Simmonds, Greg		
Steenkamp, Lenin	Rochester Rhinos	Atlanta Silverbacks	Rochester Rhinos	8/3/2002	95		LGE	Stojanov, Dimitar		
Piesner, Brian	Atlanta Silverbacks	Hampton Roads Mariners	Atlanta Silverbacks	8/16/2002	71		LGE	Mitchell, Jamel		
Iotov, Velko	Atlanta Silverbacks	Hampton Roads Mariners	Atlanta Silverbacks	8/16/2002	9		LGE			
Jean-Baptiste, Gilbert	Atlanta Silverbacks	Hampton Roads Mariners	Atlanta Silverbacks	8/16/2002	58		LGE			
Henderson, Josh	Richmond Kickers	Richmond Kickers	Atlanta Silverbacks	8/17/2002	28		LGE	Williams, Anthony		
Ferruzzi, Marco	Richmond Kickers	Richmond Kickers	Atlanta Silverbacks	8/17/2002	33		LGE			
Hayes, David	Richmond Kickers	Richmond Kickers	Atlanta Silverbacks	8/17/2002	54		LGE	Jeffrey, Kevin		
Broder, Jordy	Atlanta Silverbacks	Richmond Kickers	Atlanta Silverbacks	8/17/2002	31		LGE			
Iotov, Velko	Atlanta Silverbacks	Atlanta Silverbacks	Pittsburgh Riverhounds	8/25/2002	19	Penalty	LGE			
Piesner, Brian	Atlanta Silverbacks	Atlanta Silverbacks	Pittsburgh Riverhounds	8/25/2002	60		LGE	Nusum, John Barry		
Gutierrez, Henry	Pittsburgh Riverhounds	Atlanta Silverbacks	Pittsburgh Riverhounds	8/25/2002	55		LGE			
Alvero, Kevin	Pittsburgh Riverhounds	Atlanta Silverbacks	Pittsburgh Riverhounds	8/25/2002	99		LGE	Potteiger, Derek		
Gutierrez, Henry	Pittsburgh Riverhounds	Atlanta Silverbacks	Pittsburgh Riverhounds	8/25/2002	90		LGE			
Sebrango, Eduardo	Montreal Impact	Montreal Impact	Atlanta Silverbacks	9/1/2002	88		LGE	Kolic, Darko		
DaGama, Luis Renato	El Paso Patriots	El Paso Patriots	Calgary Storm	4/20/2002	81	Penalty	LGE			
DaGama, Luis Renato	El Paso Patriots	El Paso Patriots	Calgary Storm	4/20/2002	64		LGE	Abarca, Jose		
Abarca, Jose	El Paso Patriots	El Paso Patriots	Calgary Storm	4/20/2002	8		LGE	Schell, Dominic		
Schell, Dominic	El Paso Patriots	El Paso Patriots	Calgary Storm	4/20/2002	52		LGE	Abarca, Jose		
McKenna, Mark	Calgary Storm	Calgary Storm	Minnesota Thunder	5/4/2002	68		LGE	Holdt, Steffen		
Wolyniec, John	Milwaukee Rampage	Calgary Storm	Milwaukee Rampage	5/18/2002	48		LGE	Takawira, Vitalis (Digital)		
Heidler, Peter	Calgary Storm	Calgary Storm	Seattle Sounders	5/25/2002	45		LGE			
O'Brien, Leighton	Seattle Sounders	Calgary Storm	Seattle Sounders	5/25/2002	35		LGE	Nguyen, Viet		
Sawatzky, Darren	Seattle Sounders	Calgary Storm	Seattle Sounders	5/25/2002	64		LGE	O'Brien, Leighton		
Smith, Kyle	Seattle Sounders	Calgary Storm	Seattle Sounders	5/25/2002	57		LGE	Sawatzky, Darren		
Sawatzky, Darren	Seattle Sounders	Calgary Storm	Seattle Sounders	5/25/2002	21		LGE			
Gentile, Mike	Minnesota Thunder	Minnesota Thunder	Calgary Storm	6/1/2002	63		LGE	Prendergast, Orett		
Magee, Amos	Minnesota Thunder	Minnesota Thunder	Calgary Storm	6/1/2002	3		LGE	Prendergast, Orett		
Martins, Thiago	Minnesota Thunder	Minnesota Thunder	Calgary Storm	6/1/2002	90		LGE	Gentile, Mike		
Menyongar, Johnny	Minnesota Thunder	Minnesota Thunder	Calgary Storm	6/1/2002	26		LGE	Prendergast, Orett		
Heidler, Peter	Calgary Storm	Minnesota Thunder	Calgary Storm	6/1/2002	34		LGE	McKenna, Mark		
Takawira, Vitalis (Digital)	Milwaukee Rampage	Milwaukee Rampage	Calgary Storm	6/2/2002	33		LGE			
Takawira, Vitalis (Digital)	Milwaukee Rampage	Milwaukee Rampage	Calgary Storm	6/2/2002	61		LGE			
Afash, Fadi	Portland Timbers	Portland Timbers	Calgary Storm	6/6/2002	36		LGE	Howes, Gregory		
Somoza, Benjamin	Portland Timbers	Portland Timbers	Calgary Storm	6/6/2002	66		LGE	Howes, Gregory		
Afash, Fadi	Portland Timbers	Portland Timbers	Calgary Storm	6/6/2002	25		LGE	Sagare, Jacob		
Zuniga, Nicolas	Calgary Storm	Portland Timbers	Calgary Storm	6/6/2002	41		LGE	Jesic, Damir		
Napuri, Felix	Calgary Storm	Portland Timbers	Calgary Storm	6/6/2002	57		LGE	Bosch, Kurt		
Zuniga, Nicolas	Calgary Storm	Calgary Storm	Seattle Sounders	6/8/2002	72		LGE			
Chala, Conrad	Calgary Storm	Calgary Storm	Seattle Sounders	6/8/2002	40	Penalty	LGE			
Nguyen, Viet	Seattle Sounders	Calgary Storm	Seattle Sounders	6/8/2002	19		LGE	Ching, Brian		
Scott, Zach	Seattle Sounders	Calgary Storm	Seattle Sounders	6/8/2002	90		LGE	Gregor, Andrew		
Farrell, Jason	Seattle Sounders	Calgary Storm	Seattle Sounders	6/8/2002	57		LGE			
Afash, Fadi	Portland Timbers	Calgary Storm	Portland Timbers	6/11/2002	88		LGE	Adair, Chugger		
Kojic, Milan	Toronto Lynx	Toronto Lynx	Calgary Storm	6/15/2002	11		LGE	DiPlacido, David		
Budalic, Niki	Toronto Lynx	Toronto Lynx	Calgary Storm	6/15/2002	74		LGE	Vignjevic, Nikola		
Budalic, Niki	Toronto Lynx	Toronto Lynx	Calgary Storm	6/15/2002	75		LGE			
Vincello, Mauricio	Toronto Lynx	Toronto Lynx	Calgary Storm	6/15/2002	55		LGE	Aristodemo, Robbie		
Pavicic, Mike	Calgary Storm	Toronto Lynx	Calgary Storm	6/15/2002	15		LGE			
Heidler, Peter	Calgary Storm	Toronto Lynx	Calgary Storm	6/15/2002	4		LGE			
Sebrango, Eduardo	Montreal Impact	Montreal Impact	Calgary Storm	6/16/2002	22		LGE	Corneli, Nicola		
DeSilva, Liam	Calgary Storm	Calgary Storm	El Paso Patriots	6/21/2002	25		LGE	Heidler, Peter		
Jesic, Damir	Calgary Storm	Calgary Storm	El Paso Patriots	6/21/2002	17		LGE			
Mora, Omar	El Paso Patriots	Calgary Storm	El Paso Patriots	6/21/2002	80		LGE	Abarca, Jose		
DaGama, Luis Renato	El Paso Patriots	Calgary Storm	El Paso Patriots	6/21/2002	90		LGE			
DaGama, Luis Renato	El Paso Patriots	Calgary Storm	El Paso Patriots	6/21/2002	63		LGE			
Thompson, Niall	Vancouver Whitecaps	Vancouver Whitecaps	Calgary Storm	6/28/2002	61		LGE			
Lemire, Chris	Calgary Storm	Vancouver Whitecaps	Calgary Storm	6/28/2002	79		LGE			
Valente, Alfredo	Vancouver Whitecaps	Calgary Storm	Vancouver Whitecaps	7/1/2002	25		LGE			
Kindel, Steve	Vancouver Whitecaps	Calgary Storm	Vancouver Whitecaps	7/1/2002	68		LGE			
Frias, Daniel	El Paso Patriots	El Paso Patriots	Calgary Storm	7/6/2002	64		LGE			
Gillespie, Jordan	Calgary Storm	El Paso Patriots	Calgary Storm	7/6/2002	35		LGE			
Tennyson, McKinley	Portland Timbers	Portland Timbers	Calgary Storm	7/11/2002	32		LGE	Alcaraz-Cuellar, Hugo		
Tennyson, McKinley	Portland Timbers	Portland Timbers	Calgary Storm	7/11/2002	39		LGE	Winters, Brian		
Chala, Conrad	Calgary Storm	Portland Timbers	Calgary Storm	7/11/2002	19		LGE	Gillespie, Jordan		
Ching, Brian	Seattle Sounders	Seattle Sounders	Calgary Storm	7/12/2002	48		LGE	Daligcon, Nate		
Edwards, Ryan	Seattle Sounders	Seattle Sounders	Calgary Storm	7/12/2002	22		LGE	Farrell, Jason		
Farrell, Jason	Seattle Sounders	Seattle Sounders	Calgary Storm	7/12/2002	69		LGE	Nguyen, Viet		
Kindel, Steve	Vancouver Whitecaps	Vancouver Whitecaps	Calgary Storm	7/14/2002	33		LGE	Heald, Oliver		
Thompson, Niall	Vancouver Whitecaps	Vancouver Whitecaps	Calgary Storm	7/14/2002	45		LGE	King, Tiarnan		
Clarke, Jeff	Vancouver Whitecaps	Vancouver Whitecaps	Calgary Storm	7/14/2002	49		LGE	Valente, Alfredo		
Thompson, Niall	Vancouver Whitecaps	Vancouver Whitecaps	Calgary Storm	7/14/2002	68		LGE	Clarke, Jeff		
Bosch, Kurt	Calgary Storm	Calgary Storm	Portland Timbers	7/20/2002	41		LGE	Ledgerwood, Nikolas		
Tennyson, McKinley	Portland Timbers	Calgary Storm	Portland Timbers	7/20/2002	2		LGE	Sagare, Jacob		
Tennyson, McKinley	Portland Timbers	Calgary Storm	Portland Timbers	7/20/2002	9		LGE	Ritchie, Bryn		
Afash, Fadi	Portland Timbers	Calgary Storm	Portland Timbers	7/20/2002	31		LGE			
Kamden, Hilaire	Calgary Storm	Calgary Storm	Indiana Blast	7/28/2002	87		LGE			
Auvigne, Jaime	Calgary Storm	Calgary Storm	Indiana Blast	7/28/2002	80		LGE			
Bosch, Kurt	Calgary Storm	Calgary Storm	Indiana Blast	7/28/2002	67		LGE			
Serioux, Adrian	Toronto Lynx	Calgary Storm	Toronto Lynx	7/30/2002	69		LGE	Penalillo, Julio		
Budalic, Niki	Toronto Lynx	Calgary Storm	Toronto Lynx	7/30/2002	24		LGE	Aristodemo, Robbie		
Budalic, Niki	Toronto Lynx	Calgary Storm	Toronto Lynx	7/30/2002	37		LGE	Thomas, Elvis		
Faria, Shawn	Toronto Lynx	Calgary Storm	Toronto Lynx	7/30/2002	8		LGE	Vignjevic, Nikola		
Aristodemo, Robbie	Toronto Lynx	Calgary Storm	Toronto Lynx	7/30/2002	42		LGE			
Thomas, Elvis	Toronto Lynx	Calgary Storm	Toronto Lynx	7/30/2002	52		LGE			
Bosch, Kurt	Calgary Storm	Calgary Storm	Cincinnati Riverhawks	8/2/2002	21		LGE			
Jesic, Damir	Calgary Storm	Calgary Storm	Cincinnati Riverhawks	8/2/2002	0	Penalty	LGE			
Dugas, Martin	Calgary Storm	Calgary Storm	Cincinnati Riverhawks	8/2/2002	0		LGE			
Giacobbene, Alessio	Cincinnati Riverhawks	Calgary Storm	Cincinnati Riverhawks	8/2/2002	85		LGE			
Dutra, Waldemar	Calgary Storm	Calgary Storm	Vancouver Whitecaps	8/15/2002	15		LGE			
Heald, Oliver	Vancouver Whitecaps	Calgary Storm	Vancouver Whitecaps	8/15/2002	66		LGE	Valente, Alfredo		
Thompson, Niall	Vancouver Whitecaps	Calgary Storm	Vancouver Whitecaps	8/15/2002	47		LGE	Clarke, Jeff		
Lemire, Chris	Calgary Storm	Calgary Storm	Montreal Impact	8/23/2002	48		LGE	Ledgerwood, Nikolas		
Roberto, Ze	Montreal Impact	Calgary Storm	Montreal Impact	8/23/2002	90		LGE	Bernier, Patrice		
Sebrango, Eduardo	Montreal Impact	Calgary Storm	Montreal Impact	8/23/2002	21		LGE	Bernier, Patrice		
DeSantis, Nick	Montreal Impact	Calgary Storm	Montreal Impact	8/23/2002	90		LGE	Bernier, Patrice		
Gregor, Andrew	Seattle Sounders	Seattle Sounders	Calgary Storm	8/24/2002	78		LGE	Sawatzky, Darren		
O'Brien, Leighton	Seattle Sounders	Seattle Sounders	Calgary Storm	8/24/2002	75		LGE	Ching, Brian		
Jenkins, Scott	Seattle Sounders	Seattle Sounders	Calgary Storm	8/24/2002	13		LGE	Gregor, Andrew		
O'Brien, Leighton	Seattle Sounders	Seattle Sounders	Calgary Storm	8/24/2002	25		LGE			
Nickocaj, Dzevat	Cincinnati Riverhawks	Cincinnati Riverhawks	Calgary Storm	8/31/2002	73		LGE			
Oliverio, Luigi	Cincinnati Riverhawks	Cincinnati Riverhawks	Calgary Storm	8/31/2002	4		LGE			
Zuniga, Nicolas	Calgary Storm	Cincinnati Riverhawks	Calgary Storm	8/31/2002	9		LGE			
Lemire, Chris	Calgary Storm	Cincinnati Riverhawks	Calgary Storm	8/31/2002	77		LGE			
Lemire, Chris	Calgary Storm	Cincinnati Riverhawks	Calgary Storm	8/31/2002	57		LGE			
Dagnogo, Moussa	Indiana Blast	Indiana Blast	Calgary Storm	9/1/2002	0		LGE			
Costa, Rodrigo	Indiana Blast	Indiana Blast	Calgary Storm	9/1/2002	0		LGE			
Butcher, Steve	Hampton Roads Mariners	Hampton Roads Mariners	Charleston Battery	4/30/2002	11		LGE			
Conway, Paul	Charleston Battery	Hampton Roads Mariners	Charleston Battery	4/30/2002	84		LGE	Diaz Arce, Raul		
Conway, Paul	Charleston Battery	Hampton Roads Mariners	Charleston Battery	4/30/2002	8		LGE	Zeba, Morgan		
Cozier, Mangea (Mac)	Charleston Battery	Hampton Roads Mariners	Charleston Battery	4/30/2002	10		LGE	Lewis, Andrew		
Wilson, John	Charleston Battery	Hampton Roads Mariners	Charleston Battery	4/30/2002	22		LGE	Watson, Mark		
Cozier, Mangea (Mac)	Charleston Battery	Hampton Roads Mariners	Charleston Battery	4/30/2002	57		LGE	Conway, Paul		
Conway, Paul	Charleston Battery	Charleston Battery	Montreal Impact	5/4/2002	12		LGE			
Diaz Arce, Raul	Charleston Battery	Pittsburgh Riverhounds	Charleston Battery	5/8/2002	76		LGE	Trout, Ryan		
Sedgewick, Bill	Rochester Rhinos	Rochester Rhinos	Charleston Battery	5/10/2002	89		LGE	Suarez, Temoc		
Tanner, Tommy	Rochester Rhinos	Rochester Rhinos	Charleston Battery	5/10/2002	100		LGE	Wilson, Kirk		
Trout, Ryan	Charleston Battery	Rochester Rhinos	Charleston Battery	5/10/2002	74		LGE	Conway, Paul		
Klein, Stephen	Charleston Battery	Charleston Battery	Richmond Kickers	5/17/2002	70		LGE			
Klein, Stephen	Charleston Battery	Charleston Battery	Richmond Kickers	5/17/2002	68		LGE	Conway, Paul		
Conway, Paul	Charleston Battery	Charleston Battery	Richmond Kickers	5/17/2002	10		LGE	Diaz Arce, Raul		
Watson, Mark	Charleston Battery	Charleston Battery	El Paso Patriots	5/25/2002	25		LGE	Trout, Ryan		
Diaz Arce, Raul	Charleston Battery	Charleston Battery	El Paso Patriots	5/25/2002	52		LGE	Evans, Justin		
Phillips, Colin	Charleston Battery	Charleston Battery	El Paso Patriots	5/25/2002	88		LGE			
Conway, Paul	Charleston Battery	Charleston Battery	Charlotte Eagles	5/31/2002	10		LGE	Diaz Arce, Raul		
Watson, Mark	Charleston Battery	Charleston Battery	Charlotte Eagles	5/31/2002	14		LGE			
Zeba, Morgan	Charleston Battery	Charleston Battery	Charlotte Eagles	5/31/2002	68		LGE	Conway, Paul		
Trout, Ryan	Charleston Battery	Charleston Battery	Charlotte Eagles	5/31/2002	65		LGE			
Coggins, Jacob	Charlotte Eagles	Charleston Battery	Charlotte Eagles	5/31/2002	25		LGE	Johnson, Benjamin		
Galeano, Hugo	Charlotte Eagles	Charleston Battery	Charlotte Eagles	5/31/2002	66		LGE			
Cozier, Mangea (Mac)	Charleston Battery	Charlotte Eagles	Charleston Battery	6/1/2002	68		LGE	Zeba, Morgan		
Conway, Paul	Charleston Battery	Charleston Battery	Toronto Lynx	6/7/2002	100		LGE			
Anderson, Kevin	Charleston Battery	Toronto Lynx	Charleston Battery	6/9/2002	60		LGE	Zeba, Morgan		
Diaz Arce, Raul	Charleston Battery	Hampton Roads Mariners	Charleston Battery	6/15/2002	104		LGE	Trout, Ryan		
Diaz Arce, Raul	Charleston Battery	Montreal Impact	Charleston Battery	6/28/2002	66		LGE	Klein, Stephen		
Trout, Ryan	Charleston Battery	Charleston Battery	Hampton Roads Mariners	7/3/2002	84		LGE	Farris, Matthew		
Trout, Ryan	Charleston Battery	Charleston Battery	Hampton Roads Mariners	7/3/2002	79		LGE			
Trout, Ryan	Charleston Battery	Charleston Battery	Hampton Roads Mariners	7/3/2002	67		LGE	Evans, Justin		
Wolyniec, John	Milwaukee Rampage	Charleston Battery	Milwaukee Rampage	7/6/2002	58		LGE	Bernal, Steve		
Jeffrey, Kevin	Richmond Kickers	Richmond Kickers	Charleston Battery	7/10/2002	76		LGE	Henderson, Josh		
Trout, Ryan	Charleston Battery	Richmond Kickers	Charleston Battery	7/10/2002	39		LGE	Conway, Paul		
Conway, Paul	Charleston Battery	Charleston Battery	Rochester Rhinos	8/1/2002	13		LGE	Jones, John		
Bankov, Kalin	Rochester Rhinos	Charleston Battery	Rochester Rhinos	8/1/2002	69		LGE			
Lavrinenko, Yuri	Rochester Rhinos	Charleston Battery	Rochester Rhinos	8/1/2002	80		LGE	Simmonds, Greg		
McDermott, Andrew	Charlotte Eagles	Charlotte Eagles	Charleston Battery	8/9/2002	44		LGE			
Coggins, Jacob	Charlotte Eagles	Charlotte Eagles	Charleston Battery	8/9/2002	25		LGE			
Trout, Ryan	Charleston Battery	Charlotte Eagles	Charleston Battery	8/9/2002	90		LGE			
Conway, Paul	Charleston Battery	Charlotte Eagles	Charleston Battery	8/9/2002	53		LGE	Wilson, John		
Conway, Paul	Charleston Battery	Charleston Battery	Charlotte Eagles	8/10/2002	90	Penalty	LGE			
Swinehart, Dustin	Charlotte Eagles	Charleston Battery	Charlotte Eagles	8/10/2002	59		LGE	McDermott, Andrew		
Conway, Paul	Charleston Battery	Charleston Battery	Richmond Kickers	8/14/2002	32	Penalty	LGE			
Evans, Justin	Charleston Battery	Charleston Battery	Richmond Kickers	8/14/2002	17		LGE	Lewis, Andrew		
Conway, Paul	Charleston Battery	Charleston Battery	Richmond Kickers	8/14/2002	86		LGE	Zeba, Morgan		
Ferruzzi, Marco	Richmond Kickers	Charleston Battery	Richmond Kickers	8/14/2002	55		LGE			
Jeffrey, Kevin	Richmond Kickers	Charleston Battery	Richmond Kickers	8/14/2002	1		LGE	Lekics, Paul		
